id,play_by_play_id,previous_play_by_play_id,nhl_game_id,nhl_event_id,season_id,game_date,fact_version,event_type,attempt_result,is_shot_attempt,is_unblocked_attempt,is_shot_on_goal,is_goal,team_id,opponent_team_id,shooter_player_id,goalie_player_id,blocking_player_id,period,period_type,period_bucket,seconds_in_game,seconds_since_last_event,time_bucket,situation_code,strength,strength_bucket,home_score,away_score,score_differential,score_state_bucket,x_coord,y_coord,shot_distance,shot_angle,abs_shot_angle,distance_bucket,angle_bucket,zone_code,zone_bucket,shot_type,shot_type_bucket,is_rebound,rebound_window_seconds,rebound_bucket,is_rush,rush_bucket,is_empty_net,net_state_bucket,previous_event_type,previous_event_team_id,previous_event_seconds_delta,facts_payload,created_at,updated_at,is_rush_attempt,is_rush_sequence,rush_sequence_origin_play_by_play_id
250,1174128,1174127,2025021229,63,20252026,2026-04-06,shot_attempt_facts_v1,missed-shot,missed_shot,true,true,false,false,7,14,8480839,8476883,,1,REG,p1,49,,early_period,1551,EV,ev,0,0,0,tied,50,32,50.45,-39.369,39.369,d_050_055,a_030_040,O,offensive,slap,slap,true,3,rebound,false,not_rush,false,goalie_in_net,shot-on-goal,7,3,"{""previous_team_shot_play_by_play_id"":1174127,""previous_team_shot_seconds_delta"":3,""rush_reason"":""not_rush"",""source"":""shot_attempt_facts_v1""}",2026-07-27 15:06:58,2026-07-27 17:12:07,false,false,
251,1174132,1174131,2025021229,69,20252026,2026-04-06,shot_attempt_facts_v1,blocked-shot,blocked_shot,true,false,false,false,14,7,8477416,,8480064,1,REG,p1,95,,early_period,1551,EV,ev,0,0,0,tied,-77,15,19.21,-128.660,128.660,d_015_020,a_090_plus,D,defensive,,unknown,false,3,not_rebound,false,not_rush,false,goalie_in_net,faceoff,14,11,"{""previous_team_shot_play_by_play_id"":null,""previous_team_shot_seconds_delta"":null,""rush_reason"":""not_rush"",""source"":""shot_attempt_facts_v1""}",2026-07-27 15:06:58,2026-07-27 17:12:07,false,false,
252,1174138,1174137,2025021229,83,20252026,2026-04-06,shot_attempt_facts_v1,blocked-shot,blocked_shot,true,false,false,false,7,14,8475722,,8474151,1,REG,p1,119,,early_period,1451,PP,pp,0,0,0,tied,78,6,12.53,-28.610,28.610,d_010_015,a_020_030,D,defensive,,unknown,false,3,not_rebound,false,not_rush,false,goalie_in_net,faceoff,7,3,"{""previous_team_shot_play_by_play_id"":1174128,""previous_team_shot_seconds_delta"":70,""rush_reason"":""not_rush"",""source"":""shot_attempt_facts_v1""}",2026-07-27 15:06:58,2026-07-27 17:12:07,false,false,
253,1174139,1174138,2025021229,87,20252026,2026-04-06,shot_attempt_facts_v1,shot-on-goal,saved_shot,true,true,true,false,7,14,8480839,8476883,,1,REG,p1,156,,early_period,1451,PP,pp,0,0,0,tied,66,21,31.14,-42.397,42.397,d_030_035,a_040_050,O,offensive,wrist,wrist,false,3,not_rebound,false,not_rush,false,goalie_in_net,blocked-shot,7,37,"{""previous_team_shot_play_by_play_id"":1174138,""previous_team_shot_seconds_delta"":37,""rush_reason"":""not_rush"",""source"":""shot_attempt_facts_v1""}",2026-07-27 15:06:58,2026-07-27 17:12:07,false,false,
254,1174144,1174143,2025021229,113,20252026,2026-04-06,shot_attempt_facts_v1,shot-on-goal,saved_shot,true,true,true,false,14,7,8477404,8480045,,1,REG,p1,262,,early_period,1541,PP,pp,0,0,0,tied,-81,8,11.31,-135.000,135.000,d_010_015,a_090_plus,O,offensive,snap,snap,false,3,not_rebound,false,not_rush,false,goalie_in_net,faceoff,14,49,"{""previous_team_shot_play_by_play_id"":1174132,""previous_team_shot_seconds_delta"":167,""rush_reason"":""not_rush"",""source"":""shot_attempt_facts_v1""}",2026-07-27 15:06:58,2026-07-27 17:12:07,false,false,
255,1174145,1174144,2025021229,115,20252026,2026-04-06,shot_attempt_facts_v1,shot-on-goal,saved_shot,true,true,true,false,14,7,8476453,8480045,,1,REG,p1,279,,early_period,1541,PP,pp,0,0,0,tied,-70,-35,39.82,118.496,118.496,d_035_040,a_090_plus,O,offensive,wrist,wrist,false,3,not_rebound,false,not_rush,false,goalie_in_net,shot-on-goal,14,17,"{""previous_team_shot_play_by_play_id"":1174144,""previous_team_shot_seconds_delta"":17,""rush_reason"":""not_rush"",""source"":""shot_attempt_facts_v1""}",2026-07-27 15:06:58,2026-07-27 17:12:07,false,false,
256,1174149,1174148,2025021229,120,20252026,2026-04-06,shot_attempt_facts_v1,shot-on-goal,saved_shot,true,true,true,false,14,7,8478178,8480045,,1,REG,p1,296,,early_period,1541,PP,pp,0,0,0,tied,-40,5,49.25,-174.174,174.174,d_045_050,a_090_plus,O,offensive,slap,slap,false,3,not_rebound,true,rush_attempt,false,goalie_in_net,takeaway,7,3,"{""previous_team_shot_play_by_play_id"":1174145,""previous_team_shot_seconds_delta"":17,""rush_reason"":""direct_transition"",""source"":""shot_attempt_facts_v1""}",2026-07-27 15:06:58,2026-07-27 17:12:07,true,true,1174149
257,1174150,1174149,2025021229,121,20252026,2026-04-06,shot_attempt_facts_v1,blocked-shot,blocked_shot,true,false,false,false,14,7,8476453,,8480807,1,REG,p1,309,,early_period,1541,PP,pp,0,0,0,tied,-72,2,17.12,-173.290,173.290,d_015_020,a_090_plus,D,defensive,,unknown,false,3,not_rebound,false,not_rush,false,goalie_in_net,shot-on-goal,14,13,"{""previous_team_shot_play_by_play_id"":1174149,""previous_team_shot_seconds_delta"":13,""rush_reason"":""not_rush"",""source"":""shot_attempt_facts_v1""}",2026-07-27 15:06:58,2026-07-27 17:12:07,false,false,
258,1174153,1174152,2025021229,129,20252026,2026-04-06,shot_attempt_facts_v1,goal,goal,true,true,true,true,7,14,8477949,8476883,,1,REG,p1,342,,early_period,1551,EV,ev,0,0,0,tied,50,-8,39.81,11.592,11.592,d_035_040,a_010_020,O,offensive,snap,snap,false,3,not_rebound,true,rush_attempt,false,goalie_in_net,hit,14,5,"{""previous_team_shot_play_by_play_id"":1174139,""previous_team_shot_seconds_delta"":186,""rush_reason"":""direct_transition"",""source"":""shot_attempt_facts_v1""}",2026-07-27 15:06:58,2026-07-27 17:12:07,true,true,1174153
259,1174155,1174154,2025021229,137,20252026,2026-04-06,shot_attempt_facts_v1,missed-shot,missed_shot,true,true,false,false,7,14,8477949,8476883,,1,REG,p1,371,,early_period,1551,EV,ev,1,0,1,leading_by_1,66,-14,26.93,31.329,31.329,d_025_030,a_030_040,O,offensive,wrist,wrist,false,3,not_rebound,false,not_rush,false,goalie_in_net,faceoff,7,29,"{""previous_team_shot_play_by_play_id"":1174153,""previous_team_shot_seconds_delta"":29,""rush_reason"":""not_rush"",""source"":""shot_attempt_facts_v1""}",2026-07-27 15:06:58,2026-07-27 17:12:07,false,false,
260,1174165,1174164,2025021229,213,20252026,2026-04-06,shot_attempt_facts_v1,shot-on-goal,saved_shot,true,true,true,false,7,14,8475722,8476883,,1,REG,p1,464,,middle_period,1451,PP,pp,1,0,1,leading_by_1,82,6,9.22,-40.601,40.601,d_005_010,a_040_050,O,offensive,snap,snap,false,3,not_rebound,false,not_rush,false,goalie_in_net,giveaway,14,15,"{""previous_team_shot_play_by_play_id"":1174155,""previous_team_shot_seconds_delta"":93,""rush_reason"":""not_rush"",""source"":""shot_attempt_facts_v1""}",2026-07-27 15:06:58,2026-07-27 17:12:07,false,false,
261,1174169,1174168,2025021229,224,20252026,2026-04-06,shot_attempt_facts_v1,shot-on-goal,saved_shot,true,true,true,false,7,14,8477949,8476883,,1,REG,p1,522,,middle_period,1451,PP,pp,1,0,1,leading_by_1,75,6,15.23,-23.199,23.199,d_015_020,a_020_030,O,offensive,tip-in,tip,false,3,not_rebound,false,not_rush,false,goalie_in_net,hit,14,17,"{""previous_team_shot_play_by_play_id"":1174165,""previous_team_shot_seconds_delta"":58,""rush_reason"":""not_rush"",""source"":""shot_attempt_facts_v1""}",2026-07-27 15:06:58,2026-07-27 17:12:07,false,false,
262,1174172,1174171,2025021229,241,20252026,2026-04-06,shot_attempt_facts_v1,blocked-shot,blocked_shot,true,false,false,false,7,14,8478413,,8470621,1,REG,p1,595,,middle_period,1551,EV,ev,1,0,1,leading_by_1,62,-21,34.21,37.875,37.875,d_030_035,a_030_040,D,defensive,,unknown,false,3,not_rebound,false,not_rush,false,goalie_in_net,giveaway,14,22,"{""previous_team_shot_play_by_play_id"":1174169,""previous_team_shot_seconds_delta"":73,""rush_reason"":""not_rush"",""source"":""shot_attempt_facts_v1""}",2026-07-27 15:06:58,2026-07-27 17:12:07,false,false,
263,1174173,1174172,2025021229,242,20252026,2026-04-06,shot_attempt_facts_v1,missed-shot,missed_shot,true,true,false,false,7,14,8474568,8476883,,1,REG,p1,601,,middle_period,1551,EV,ev,1,0,1,leading_by_1,27,36,71.69,-30.141,30.141,d_060_plus,a_030_040,O,offensive,slap,slap,false,3,not_rebound,true,rush_attempt,false,goalie_in_net,blocked-shot,7,6,"{""previous_team_shot_play_by_play_id"":1174172,""previous_team_shot_seconds_delta"":6,""rush_reason"":""direct_transition"",""source"":""shot_attempt_facts_v1""}",2026-07-27 15:06:58,2026-07-27 17:12:07,true,true,1174173
264,1174185,1174184,2025021229,270,20252026,2026-04-06,shot_attempt_facts_v1,goal,goal,true,true,true,true,14,7,8476453,8480045,,1,REG,p1,705,,middle_period,1541,PP,pp,1,0,-1,trailing_by_1,-61,25,37.54,-138.240,138.240,d_035_040,a_090_plus,O,offensive,snap,snap,false,3,not_rebound,false,not_rush,false,goalie_in_net,faceoff,7,19,"{""previous_team_shot_play_by_play_id"":1174150,""previous_team_shot_seconds_delta"":396,""rush_reason"":""not_rush"",""source"":""shot_attempt_facts_v1""}",2026-07-27 15:06:58,2026-07-27 17:12:07,false,false,
265,1174189,1174188,2025021229,284,20252026,2026-04-06,shot_attempt_facts_v1,shot-on-goal,saved_shot,true,true,true,false,7,14,8481522,8476883,,1,REG,p1,770,,middle_period,1551,EV,ev,1,1,0,tied,36,24,58.18,-24.362,24.362,d_055_060,a_020_030,O,offensive,snap,snap,false,3,not_rebound,false,not_rush,false,goalie_in_net,hit,7,8,"{""previous_team_shot_play_by_play_id"":1174173,""previous_team_shot_seconds_delta"":169,""rush_reason"":""not_rush"",""source"":""shot_attempt_facts_v1""}",2026-07-27 15:06:58,2026-07-27 17:12:07,false,false,
266,1174190,1174189,2025021229,285,20252026,2026-04-06,shot_attempt_facts_v1,blocked-shot,blocked_shot,true,false,false,false,7,14,8480839,,8476826,1,REG,p1,772,,middle_period,1551,EV,ev,1,1,0,tied,88,5,5.10,-78.690,78.690,d_005_010,a_070_080,D,defensive,,unknown,true,3,rebound,false,not_rush,false,goalie_in_net,shot-on-goal,7,2,"{""previous_team_shot_play_by_play_id"":1174189,""previous_team_shot_seconds_delta"":2,""rush_reason"":""not_rush"",""source"":""shot_attempt_facts_v1""}",2026-07-27 15:06:58,2026-07-27 17:12:07,false,false,
267,1174197,1174196,2025021229,303,20252026,2026-04-06,shot_attempt_facts_v1,goal,goal,true,true,true,true,7,14,8480064,8476883,,1,REG,p1,844,,late_period,1551,EV,ev,1,1,0,tied,65,-18,30.00,36.870,36.870,d_030_035,a_030_040,O,offensive,wrist,wrist,false,3,not_rebound,false,not_rush,false,goalie_in_net,faceoff,14,24,"{""previous_team_shot_play_by_play_id"":1174190,""previous_team_shot_seconds_delta"":72,""rush_reason"":""not_rush"",""source"":""shot_attempt_facts_v1""}",2026-07-27 15:06:58,2026-07-27 17:12:07,false,false,
268,1174201,1174200,2025021229,318,20252026,2026-04-06,shot_attempt_facts_v1,shot-on-goal,saved_shot,true,true,true,false,7,14,8478413,8476883,,1,REG,p1,904,,late_period,1551,EV,ev,2,1,1,leading_by_1,81,-17,18.79,64.799,64.799,d_015_020,a_060_070,O,offensive,wrist,wrist,false,3,not_rebound,false,not_rush,false,goalie_in_net,faceoff,7,26,"{""previous_team_shot_play_by_play_id"":1174197,""previous_team_shot_seconds_delta"":60,""rush_reason"":""not_rush"",""source"":""shot_attempt_facts_v1""}",2026-07-27 15:06:58,2026-07-27 17:12:07,false,false,
269,1174202,1174201,2025021229,319,20252026,2026-04-06,shot_attempt_facts_v1,shot-on-goal,saved_shot,true,true,true,false,7,14,8479359,8476883,,1,REG,p1,905,,late_period,1551,EV,ev,2,1,1,leading_by_1,87,-6,6.32,71.565,71.565,d_005_010,a_070_080,O,offensive,wrist,wrist,true,3,rebound,false,not_rush,false,goalie_in_net,shot-on-goal,7,1,"{""previous_team_shot_play_by_play_id"":1174201,""previous_team_shot_seconds_delta"":1,""rush_reason"":""not_rush"",""source"":""shot_attempt_facts_v1""}",2026-07-27 15:06:58,2026-07-27 17:12:07,false,false,
270,1174203,1174202,2025021229,327,20252026,2026-04-06,shot_attempt_facts_v1,blocked-shot,blocked_shot,true,false,false,false,7,14,8475722,,8482929,1,REG,p1,935,,late_period,1551,EV,ev,2,1,1,leading_by_1,71,-8,19.70,23.962,23.962,d_015_020,a_020_030,D,defensive,,unknown,false,3,not_rebound,false,not_rush,false,goalie_in_net,shot-on-goal,7,30,"{""previous_team_shot_play_by_play_id"":1174202,""previous_team_shot_seconds_delta"":30,""rush_reason"":""not_rush"",""source"":""shot_attempt_facts_v1""}",2026-07-27 15:06:58,2026-07-27 17:12:07,false,false,
271,1174204,1174203,2025021229,333,20252026,2026-04-06,shot_attempt_facts_v1,shot-on-goal,saved_shot,true,true,true,false,7,14,8475722,8476883,,1,REG,p1,960,,late_period,1551,EV,ev,2,1,1,leading_by_1,83,1,6.08,-9.462,9.462,d_005_010,a_000_010,O,offensive,backhand,backhand,false,3,not_rebound,false,not_rush,false,goalie_in_net,blocked-shot,7,25,"{""previous_team_shot_play_by_play_id"":1174203,""previous_team_shot_seconds_delta"":25,""rush_reason"":""not_rush"",""source"":""shot_attempt_facts_v1""}",2026-07-27 15:06:58,2026-07-27 17:12:07,false,false,
272,1174205,1174204,2025021229,152,20252026,2026-04-06,shot_attempt_facts_v1,shot-on-goal,saved_shot,true,true,true,false,14,7,8478010,8480045,,1,REG,p1,969,,late_period,1551,EV,ev,2,1,-1,trailing_by_1,-83,-6,8.49,135.000,135.000,d_005_010,a_090_plus,O,offensive,backhand,backhand,false,3,not_rebound,false,not_rush,false,goalie_in_net,shot-on-goal,7,9,"{""previous_team_shot_play_by_play_id"":1174185,""previous_team_shot_seconds_delta"":264,""rush_reason"":""not_rush"",""source"":""shot_attempt_facts_v1""}",2026-07-27 15:06:58,2026-07-27 17:12:07,false,false,
273,1174208,1174207,2025021229,340,20252026,2026-04-06,shot_attempt_facts_v1,blocked-shot,blocked_shot,true,false,false,false,7,14,8480064,,8477416,1,REG,p1,984,,late_period,1551,EV,ev,2,1,1,leading_by_1,73,9,18.36,-29.358,29.358,d_015_020,a_020_030,D,defensive,,unknown,false,3,not_rebound,false,not_rush,false,goalie_in_net,faceoff,14,14,"{""previous_team_shot_play_by_play_id"":1174204,""previous_team_shot_seconds_delta"":24,""rush_reason"":""not_rush"",""source"":""shot_attempt_facts_v1""}",2026-07-27 15:06:58,2026-07-27 17:12:07,false,false,
274,1174211,1174210,2025021229,346,20252026,2026-04-06,shot_attempt_facts_v1,shot-on-goal,saved_shot,true,true,true,false,14,7,8477426,8480045,,1,REG,p1,995,,late_period,1551,EV,ev,2,1,-1,trailing_by_1,-43,-9,46.87,168.930,168.930,d_045_050,a_090_plus,O,offensive,snap,snap,false,3,not_rebound,false,not_rush,false,goalie_in_net,faceoff,14,10,"{""previous_team_shot_play_by_play_id"":1174205,""previous_team_shot_seconds_delta"":26,""rush_reason"":""not_rush"",""source"":""shot_attempt_facts_v1""}",2026-07-27 15:06:58,2026-07-27 17:12:07,false,false,
275,1174214,1174213,2025021229,354,20252026,2026-04-06,shot_attempt_facts_v1,shot-on-goal,saved_shot,true,true,true,false,14,7,8478178,8480045,,1,REG,p1,1001,,late_period,1541,PP,pp,2,1,-1,trailing_by_1,-30,-11,60.02,169.439,169.439,d_060_plus,a_090_plus,O,offensive,snap,snap,false,3,not_rebound,false,not_rush,false,goalie_in_net,faceoff,14,4,"{""previous_team_shot_play_by_play_id"":1174211,""previous_team_shot_seconds_delta"":6,""rush_reason"":""not_rush"",""source"":""shot_attempt_facts_v1""}",2026-07-27 15:06:58,2026-07-27 17:12:07,false,false,
276,1174217,1174216,2025021229,358,20252026,2026-04-06,shot_attempt_facts_v1,missed-shot,missed_shot,true,true,false,false,7,14,8477949,8476883,,1,REG,p1,1013,,late_period,1541,PK,pk,2,1,1,leading_by_1,60,-20,35.23,34.592,34.592,d_035_040,a_030_040,O,offensive,wrist,wrist,false,3,not_rebound,false,not_rush,false,goalie_in_net,faceoff,7,10,"{""previous_team_shot_play_by_play_id"":1174208,""previous_team_shot_seconds_delta"":29,""rush_reason"":""not_rush"",""source"":""shot_attempt_facts_v1""}",2026-07-27 15:06:58,2026-07-27 17:12:07,false,false,
277,1174220,1174219,2025021229,374,20252026,2026-04-06,shot_attempt_facts_v1,shot-on-goal,saved_shot,true,true,true,false,14,7,8480426,8480045,,1,REG,p1,1122,,late_period,1551,EV,ev,2,1,-1,trailing_by_1,-30,22,62.97,-159.550,159.550,d_060_plus,a_090_plus,O,offensive,wrist,wrist,false,3,not_rebound,false,not_rush,false,goalie_in_net,giveaway,14,38,"{""previous_team_shot_play_by_play_id"":1174214,""previous_team_shot_seconds_delta"":121,""rush_reason"":""not_rush"",""source"":""shot_attempt_facts_v1""}",2026-07-27 15:06:58,2026-07-27 17:12:07,false,false,
278,1174227,1174226,2025021229,396,20252026,2026-04-06,shot_attempt_facts_v1,blocked-shot,blocked_shot,true,false,false,false,7,14,8480839,,8474151,1,REG,p1,1171,,late_period,1451,PP,pp,2,1,1,leading_by_1,70,-6,19.92,17.526,17.526,d_015_020,a_010_020,D,defensive,,unknown,false,3,not_rebound,false,not_rush,false,goalie_in_net,giveaway,14,3,"{""previous_team_shot_play_by_play_id"":1174217,""previous_team_shot_seconds_delta"":158,""rush_reason"":""not_rush"",""source"":""shot_attempt_facts_v1""}",2026-07-27 15:06:58,2026-07-27 17:12:07,false,false,
279,1174228,1174227,2025021229,501,20252026,2026-04-06,shot_attempt_facts_v1,missed-shot,missed_shot,true,true,false,false,7,14,8482097,8476883,,1,REG,p1,1173,,late_period,1451,PP,pp,2,1,1,leading_by_1,69,17,26.25,-40.365,40.365,d_025_030,a_040_050,O,offensive,snap,snap,true,3,rebound,true,rush_attempt,false,goalie_in_net,blocked-shot,7,2,"{""previous_team_shot_play_by_play_id"":1174227,""previous_team_shot_seconds_delta"":2,""rush_reason"":""direct_transition"",""source"":""shot_attempt_facts_v1""}",2026-07-27 15:06:58,2026-07-27 17:12:07,true,true,1174228
280,1174229,1174228,2025021229,398,20252026,2026-04-06,shot_attempt_facts_v1,shot-on-goal,saved_shot,true,true,true,false,7,14,8475722,8476883,,1,REG,p1,1181,,late_period,1451,PP,pp,2,1,1,leading_by_1,79,-17,19.72,59.534,59.534,d_015_020,a_050_060,O,offensive,tip-in,tip,false,3,not_rebound,false,not_rush,false,goalie_in_net,missed-shot,7,8,"{""previous_team_shot_play_by_play_id"":1174228,""previous_team_shot_seconds_delta"":8,""rush_reason"":""not_rush"",""source"":""shot_attempt_facts_v1""}",2026-07-27 15:06:58,2026-07-27 17:12:07,false,false,
281,1174230,1174229,2025021229,399,20252026,2026-04-06,shot_attempt_facts_v1,blocked-shot,blocked_shot,true,false,false,false,7,14,8479420,,8478416,1,REG,p1,1198,,late_period,1451,PP,pp,2,1,1,leading_by_1,80,10,13.45,-48.013,48.013,d_010_015,a_040_050,D,defensive,,unknown,false,3,not_rebound,false,not_rush,false,goalie_in_net,shot-on-goal,7,17,"{""previous_team_shot_play_by_play_id"":1174229,""previous_team_shot_seconds_delta"":17,""rush_reason"":""not_rush"",""source"":""shot_attempt_facts_v1""}",2026-07-27 15:06:58,2026-07-27 17:12:07,false,false,
282,1174234,1174233,2025021229,456,20252026,2026-04-06,shot_attempt_facts_v1,shot-on-goal,saved_shot,true,true,true,false,7,14,8482097,8476883,,2,REG,p2,1216,,early_period,1451,PP,pp,2,1,1,leading_by_1,-74,-18,23.43,129.806,129.806,d_020_025,a_090_plus,O,offensive,snap,snap,false,3,not_rebound,false,not_rush,false,goalie_in_net,faceoff,7,16,"{""previous_team_shot_play_by_play_id"":1174230,""previous_team_shot_seconds_delta"":18,""rush_reason"":""not_rush"",""source"":""shot_attempt_facts_v1""}",2026-07-27 15:06:58,2026-07-27 17:12:07,false,false,
283,1174235,1174234,2025021229,457,20252026,2026-04-06,shot_attempt_facts_v1,blocked-shot,blocked_shot,true,false,false,false,7,14,8479420,,8478416,2,REG,p2,1223,,early_period,1451,PP,pp,2,1,1,leading_by_1,-71,-18,25.46,135.000,135.000,d_025_030,a_090_plus,D,defensive,,unknown,false,3,not_rebound,false,not_rush,false,goalie_in_net,shot-on-goal,7,7,"{""previous_team_shot_play_by_play_id"":1174234,""previous_team_shot_seconds_delta"":7,""rush_reason"":""not_rush"",""source"":""shot_attempt_facts_v1""}",2026-07-27 15:06:58,2026-07-27 17:12:07,false,false,
284,1174236,1174235,2025021229,458,20252026,2026-04-06,shot_attempt_facts_v1,shot-on-goal,saved_shot,true,true,true,false,7,14,8482097,8476883,,2,REG,p2,1236,,early_period,1451,PP,pp,2,1,1,leading_by_1,-62,-12,29.55,156.038,156.038,d_025_030,a_090_plus,O,offensive,wrist,wrist,false,3,not_rebound,false,not_rush,false,goalie_in_net,blocked-shot,7,13,"{""previous_team_shot_play_by_play_id"":1174235,""previous_team_shot_seconds_delta"":13,""rush_reason"":""not_rush"",""source"":""shot_attempt_facts_v1""}",2026-07-27 15:06:58,2026-07-27 17:12:07,false,false,
285,1174237,1174236,2025021229,470,20252026,2026-04-06,shot_attempt_facts_v1,shot-on-goal,saved_shot,true,true,true,false,7,14,8484145,8476883,,2,REG,p2,1296,,early_period,1551,EV,ev,2,1,1,leading_by_1,-60,-14,32.20,154.231,154.231,d_030_035,a_090_plus,O,offensive,snap,snap,false,3,not_rebound,false,not_rush,false,goalie_in_net,shot-on-goal,7,60,"{""previous_team_shot_play_by_play_id"":1174236,""previous_team_shot_seconds_delta"":60,""rush_reason"":""not_rush"",""source"":""shot_attempt_facts_v1""}",2026-07-27 15:06:58,2026-07-27 17:12:07,false,false,
286,1174241,1174240,2025021229,479,20252026,2026-04-06,shot_attempt_facts_v1,missed-shot,missed_shot,true,true,false,false,7,14,8482623,8476883,,2,REG,p2,1343,,early_period,1551,EV,ev,2,1,1,leading_by_1,-31,28,64.40,-154.231,154.231,d_060_plus,a_090_plus,O,offensive,wrist,wrist,false,3,not_rebound,false,not_rush,false,goalie_in_net,hit,7,2,"{""previous_team_shot_play_by_play_id"":1174237,""previous_team_shot_seconds_delta"":47,""rush_reason"":""not_rush"",""source"":""shot_attempt_facts_v1""}",2026-07-27 15:06:58,2026-07-27 17:12:07,false,false,
287,1174243,1174242,2025021229,481,20252026,2026-04-06,shot_attempt_facts_v1,shot-on-goal,saved_shot,true,true,true,false,14,7,8477404,8480045,,2,REG,p2,1366,,early_period,1551,EV,ev,2,1,-1,trailing_by_1,72,14,22.02,-39.472,39.472,d_020_025,a_030_040,O,offensive,snap,snap,false,3,not_rebound,false,not_rush,false,goalie_in_net,giveaway,14,12,"{""previous_team_shot_play_by_play_id"":1174220,""previous_team_shot_seconds_delta"":244,""rush_reason"":""not_rush"",""source"":""shot_attempt_facts_v1""}",2026-07-27 15:06:58,2026-07-27 17:12:07,false,false,
288,1174246,1174245,2025021229,488,20252026,2026-04-06,shot_attempt_facts_v1,shot-on-goal,saved_shot,true,true,true,false,14,7,8478416,8480045,,2,REG,p2,1371,,early_period,1551,EV,ev,2,1,-1,trailing_by_1,49,-32,51.22,38.660,38.660,d_050_055,a_030_040,O,offensive,snap,snap,false,3,not_rebound,false,not_rush,false,goalie_in_net,faceoff,14,3,"{""previous_team_shot_play_by_play_id"":1174243,""previous_team_shot_seconds_delta"":5,""rush_reason"":""not_rush"",""source"":""shot_attempt_facts_v1""}",2026-07-27 15:06:58,2026-07-27 17:12:07,false,false,
289,1174248,1174247,2025021229,491,20252026,2026-04-06,shot_attempt_facts_v1,shot-on-goal,saved_shot,true,true,true,false,7,14,8484145,8476883,,2,REG,p2,1397,,early_period,1551,EV,ev,2,1,1,leading_by_1,-79,-4,10.77,158.199,158.199,d_010_015,a_090_plus,O,offensive,snap,snap,false,3,not_rebound,true,rush_attempt,false,goalie_in_net,hit,14,4,"{""previous_team_shot_play_by_play_id"":1174241,""previous_team_shot_seconds_delta"":54,""rush_reason"":""direct_transition"",""source"":""shot_attempt_facts_v1""}",2026-07-27 15:06:58,2026-07-27 17:12:07,true,true,1174248
290,1174251,1174250,2025021229,497,20252026,2026-04-06,shot_attempt_facts_v1,shot-on-goal,saved_shot,true,true,true,false,7,14,8479378,8476883,,2,REG,p2,1400,,early_period,1551,EV,ev,2,1,1,leading_by_1,-31,-20,61.35,160.974,160.974,d_060_plus,a_090_plus,O,offensive,wrist,wrist,true,3,rebound,true,rush_rebound,false,goalie_in_net,faceoff,7,1,"{""previous_team_shot_play_by_play_id"":1174248,""previous_team_shot_seconds_delta"":3,""rush_reason"":""rebound_from_rush_attempt"",""source"":""shot_attempt_facts_v1""}",2026-07-27 15:06:58,2026-07-27 17:12:07,false,true,1174248
291,1174257,1174256,2025021229,553,20252026,2026-04-06,shot_attempt_facts_v1,goal,goal,true,true,true,true,14,7,8477404,8480045,,2,REG,p2,1436,,early_period,1551,EV,ev,2,1,-1,trailing_by_1,57,11,33.84,-18.970,18.970,d_030_035,a_010_020,O,offensive,wrist,wrist,false,3,not_rebound,true,rush_attempt,false,goalie_in_net,giveaway,7,7,"{""previous_team_shot_play_by_play_id"":1174246,""previous_team_shot_seconds_delta"":65,""rush_reason"":""direct_transition"",""source"":""shot_attempt_facts_v1""}",2026-07-27 15:06:58,2026-07-27 17:12:07,true,true,1174257
292,1174264,1174263,2025021229,575,20252026,2026-04-06,shot_attempt_facts_v1,missed-shot,missed_shot,true,true,false,false,7,14,8477949,8476883,,2,REG,p2,1540,,early_period,1541,PK,pk,2,2,0,tied,-73,6,17.09,-159.444,159.444,d_015_020,a_090_plus,O,offensive,wrist,wrist,false,3,not_rebound,true,rush_attempt,false,goalie_in_net,giveaway,14,2,"{""previous_team_shot_play_by_play_id"":1174251,""previous_team_shot_seconds_delta"":140,""rush_reason"":""direct_transition"",""source"":""shot_attempt_facts_v1""}",2026-07-27 15:06:58,2026-07-27 17:12:07,true,true,1174264
293,1174265,1174264,2025021229,577,20252026,2026-04-06,shot_attempt_facts_v1,shot-on-goal,saved_shot,true,true,true,false,7,14,8477949,8476883,,2,REG,p2,1545,,early_period,1541,PK,pk,2,2,0,tied,-62,-1,27.02,177.879,177.879,d_025_030,a_090_plus,O,offensive,wrist,wrist,false,3,not_rebound,false,not_rush,false,goalie_in_net,missed-shot,7,5,"{""previous_team_shot_play_by_play_id"":1174264,""previous_team_shot_seconds_delta"":5,""rush_reason"":""not_rush"",""source"":""shot_attempt_facts_v1""}",2026-07-27 15:06:58,2026-07-27 17:12:07,false,false,
294,1174266,1174265,2025021229,503,20252026,2026-04-06,shot_attempt_facts_v1,shot-on-goal,saved_shot,true,true,true,false,7,14,8477949,8476883,,2,REG,p2,1546,,early_period,1541,PK,pk,2,2,0,tied,-79,4,10.77,-158.199,158.199,d_010_015,a_090_plus,O,offensive,wrist,wrist,true,3,rebound,false,not_rush,false,goalie_in_net,shot-on-goal,7,1,"{""previous_team_shot_play_by_play_id"":1174265,""previous_team_shot_seconds_delta"":1,""rush_reason"":""not_rush"",""source"":""shot_attempt_facts_v1""}",2026-07-27 15:06:58,2026-07-27 17:12:07,false,false,
