nhl_game_id,play_by_play_id,is_goal,is_sog,shot_distance,abs_shot_angle,shot_type_bucket,rebound_bucket,rush_bucket,strength_bucket,shot_side,off_wing,previous_event_type,previous_event_seconds_delta,score_state_bucket,time_bucket,period_bucket
2025021098,3531156,0,1,179.25,169.066,snap,not_rebound,not_rush,ev,left,true,faceoff,2,leading_by_1,final_5,p3
2025021098,3531204,0,1,12.04,175.236,tip,not_rebound,not_rush,pp,center,unknown,faceoff,4,leading_by_2_plus,final_5,p3
2025021098,3531209,0,0,41.23,157.166,snap,not_rebound,not_rush,pp,right,true,faceoff,7,leading_by_2_plus,final_5,p3
2025021098,3531211,0,1,7.21,123.690,tip,not_rebound,not_rush,pp,center,unknown,missed-shot,28,leading_by_2_plus,final_5,p3
2025020557,2377545,0,0,28.44,10.125,tip,not_rebound,not_rush,ev,center,unknown,missed-shot,6,trailing_by_2_plus,middle_period,p1
2025020557,2377549,0,1,36.62,145.008,slap,not_rebound,not_rush,ev,right,true,giveaway,17,leading_by_2_plus,middle_period,p1
2025020557,2377553,0,1,59.77,162.474,wrist,not_rebound,rush_attempt,ev,left,true,hit,4,leading_by_2_plus,middle_period,p1
2025020557,2377555,0,0,18.38,67.620,wrist,not_rebound,not_rush,ev,right,true,shot-on-goal,73,trailing_by_2_plus,middle_period,p1
2025020557,2377576,0,0,10.82,146.310,tip,not_rebound,not_rush,pp,center,unknown,giveaway,27,leading_by_2_plus,middle_period,p1
2025020557,2377578,0,0,28.43,129.289,slap,not_rebound,not_rush,pp,left,false,missed-shot,11,leading_by_2_plus,middle_period,p1
2025020557,2377584,0,1,20.25,159.775,snap,not_rebound,not_rush,pp,center,unknown,faceoff,5,leading_by_2_plus,middle_period,p1
2025020557,2377586,0,1,7.21,123.690,wrist,not_rebound,not_rush,pp,center,unknown,shot-on-goal,7,leading_by_2_plus,middle_period,p1
2025020557,2377588,1,1,19.00,180.000,wrist,not_rebound,not_rush,pp,center,unknown,shot-on-goal,39,leading_by_2_plus,middle_period,p1
2025020557,2377608,0,1,34.21,37.875,snap,not_rebound,not_rush,pk,left,false,faceoff,57,trailing_by_2_plus,late_period,p1
2025020557,2377618,0,0,52.40,131.906,snap,not_rebound,not_rush,ev,left,true,hit,5,leading_by_2_plus,late_period,p1
2025020565,3490811,1,1,21.21,45.000,snap,not_rebound,rush_attempt,ev,left,false,hit,5,tied,late_period,p2
2025020565,3490820,0,0,22.85,113.199,wrist,not_rebound,not_rush,ev,left,false,hit,2,trailing_by_1,late_period,p2
2025020745,3223348,0,1,12.04,175.236,tip,not_rebound,not_rush,ev,center,unknown,giveaway,28,trailing_by_1,middle_period,p1
2025020745,3223349,0,1,9.00,180.000,wrist,rebound,not_rush,ev,center,unknown,shot-on-goal,1,trailing_by_1,middle_period,p1
2025020745,3223352,0,1,91.66,173.108,wrist,not_rebound,not_rush,ev,right,true,hit,5,trailing_by_1,late_period,p1
2025020745,3223356,0,0,66.19,26.952,slap,not_rebound,rush_attempt,ev,right,true,hit,6,leading_by_1,late_period,p1
2025020745,3223362,0,1,38.47,8.973,wrist,not_rebound,rush_attempt,ev,center,unknown,hit,7,leading_by_1,late_period,p1
2025020745,3223365,0,1,45.19,65.136,wrist,not_rebound,not_rush,ev,left,true,faceoff,4,leading_by_1,late_period,p1
2025020745,3223366,0,1,24.04,163.072,backhand,not_rebound,not_rush,ev,center,unknown,shot-on-goal,9,trailing_by_1,late_period,p1
2025020745,3223367,0,1,8.06,172.875,wrist,rebound,not_rush,ev,center,unknown,shot-on-goal,1,trailing_by_1,late_period,p1
2025020745,3223374,0,1,22.20,7.765,tip,not_rebound,not_rush,ev,center,unknown,giveaway,17,leading_by_1,late_period,p1
2025020745,3223385,0,1,13.34,167.005,backhand,not_rebound,rush_attempt,ev,center,unknown,takeaway,4,leading_by_1,early_period,p2
2025020745,3223388,0,1,58.80,41.553,wrist,not_rebound,not_rush,ev,right,true,faceoff,20,trailing_by_1,early_period,p2
2025020745,3223389,0,1,62.43,35.218,wrist,not_rebound,not_rush,ev,left,true,shot-on-goal,4,trailing_by_1,early_period,p2
2025020745,3223392,0,1,65.86,149.931,slap,not_rebound,not_rush,ev,left,true,faceoff,11,leading_by_1,early_period,p2
2025020745,3223393,0,0,66.65,27.719,wrist,not_rebound,not_rush,ev,left,true,shot-on-goal,13,trailing_by_1,early_period,p2
2025020745,3223401,0,1,46.07,152.879,wrist,rebound,not_rush,ev,right,true,blocked-shot,3,leading_by_1,early_period,p2
2025020745,3223402,0,1,7.28,105.945,backhand,rebound,not_rush,ev,center,unknown,shot-on-goal,3,leading_by_1,early_period,p2
2025020745,3223407,0,1,39.05,39.806,wrist,not_rebound,not_rush,ev,left,true,giveaway,9,trailing_by_1,early_period,p2
2025020745,3223408,0,0,30.00,36.870,wrist,not_rebound,not_rush,ev,left,true,shot-on-goal,15,trailing_by_1,early_period,p2
2025020745,3223410,0,0,47.01,38.089,wrist,not_rebound,rush_attempt,ev,right,true,hit,5,trailing_by_1,early_period,p2
2025020745,3223411,0,1,44.28,64.592,wrist,rebound,rush_rebound,ev,left,true,missed-shot,3,trailing_by_1,early_period,p2
2025020745,3223412,0,1,7.00,90.000,wrap,not_rebound,not_rush,ev,center,unknown,shot-on-goal,24,leading_by_1,early_period,p2
2025020745,3223415,0,0,56.04,145.176,wrist,not_rebound,not_rush,ev,right,true,faceoff,16,leading_by_1,early_period,p2
2025020745,3223420,0,1,13.42,153.435,wrist,not_rebound,not_rush,ev,center,unknown,hit,8,leading_by_1,early_period,p2
2025020745,3223424,0,0,19.31,21.251,wrist,not_rebound,rush_attempt,ev,center,unknown,giveaway,2,trailing_by_1,early_period,p2
2025020745,3223428,0,0,11.18,63.435,backhand,not_rebound,not_rush,pp,left,false,faceoff,62,trailing_by_1,middle_period,p2
2025020745,3223429,0,0,36.24,39.401,wrist,not_rebound,not_rush,pp,left,true,missed-shot,7,trailing_by_1,middle_period,p2
2025020505,3478414,0,0,8.00,180.000,tip,not_rebound,not_rush,ev,center,unknown,faceoff,4,tied,early_period,p1
2025020354,2282374,0,1,10.00,90.000,snap,not_rebound,rush_attempt,ev,left,true,giveaway,5,tied,middle_period,p1
2025020354,2282378,0,0,6.71,26.565,tip,not_rebound,not_rush,ev,center,unknown,blocked-shot,13,tied,middle_period,p1
2025020354,2282386,0,1,9.22,12.529,backhand,not_rebound,not_rush,ev,center,unknown,faceoff,13,tied,middle_period,p1
2025020354,2282390,0,0,28.02,145.176,slap,not_rebound,not_rush,pp,left,false,faceoff,26,tied,middle_period,p1
2025020354,2282391,0,1,5.39,158.199,wrist,not_rebound,not_rush,pp,center,unknown,missed-shot,14,tied,middle_period,p1
2025020354,2282392,0,0,7.28,105.945,other,rebound,not_rush,pp,center,unknown,shot-on-goal,1,tied,middle_period,p1
2025020745,3223433,0,0,39.66,146.310,wrist,not_rebound,not_rush,ev,right,true,blocked-shot,46,leading_by_1,middle_period,p2
2025020745,3223442,0,1,15.30,101.310,wrist,not_rebound,not_rush,ev,right,true,giveaway,62,leading_by_1,middle_period,p2
2025020745,3223444,0,1,10.77,21.801,wrist,not_rebound,not_rush,ev,center,unknown,hit,7,trailing_by_1,middle_period,p2
2025020745,3223449,0,1,28.46,18.435,wrist,not_rebound,not_rush,pp,center,unknown,takeaway,21,trailing_by_1,middle_period,p2
2025020745,3223452,0,1,165.53,168.147,wrist,not_rebound,not_rush,pk,right,true,faceoff,24,leading_by_1,middle_period,p2
2025020745,3223455,0,1,47.17,21.125,slap,not_rebound,not_rush,pk,right,true,faceoff,21,trailing_by_1,late_period,p2
2025020745,3223458,0,0,15.26,31.608,other,not_rebound,not_rush,pk,center,unknown,faceoff,23,trailing_by_1,late_period,p2
2025020745,3223462,0,0,12.53,61.390,wrist,not_rebound,not_rush,pp,left,false,faceoff,38,leading_by_1,late_period,p2
2025020745,3223465,0,1,43.14,135.939,slap,not_rebound,not_rush,ev,left,true,faceoff,9,leading_by_1,late_period,p2
2025020745,3223473,0,1,7.28,74.055,wrist,not_rebound,rush_attempt,ev,center,unknown,giveaway,7,trailing_by_1,late_period,p2
2025020745,3223479,0,1,50.99,154.440,slap,not_rebound,not_rush,ev,right,true,blocked-shot,11,leading_by_1,late_period,p2
2025020354,2282394,0,1,9.85,156.038,tip,not_rebound,not_rush,pp,center,unknown,blocked-shot,60,tied,middle_period,p1
2025020354,2282402,1,1,9.43,32.005,tip,not_rebound,not_rush,ev,center,unknown,blocked-shot,30,tied,middle_period,p1
2025020354,2282409,0,0,28.16,16.504,wrist,not_rebound,not_rush,ev,center,unknown,giveaway,13,leading_by_1,late_period,p1
2025020354,2282413,0,0,9.22,167.471,tip,rebound,rush_attempt,ev,center,unknown,blocked-shot,1,trailing_by_1,late_period,p1
2025020354,2282422,0,0,37.70,68.199,wrist,not_rebound,not_rush,ev,left,true,faceoff,22,leading_by_1,late_period,p1
2025020354,2282423,0,1,33.62,149.621,wrist,not_rebound,not_rush,ev,left,false,missed-shot,9,trailing_by_1,late_period,p1
2025020354,2282424,1,1,9.22,167.471,backhand,rebound,not_rush,ev,center,unknown,shot-on-goal,2,trailing_by_1,late_period,p1
2025020354,2282427,0,1,26.48,10.886,wrist,not_rebound,rush_attempt,ev,center,unknown,giveaway,3,tied,late_period,p1
2025020354,2282428,0,0,12.08,24.444,wrist,rebound,rush_rebound,ev,center,unknown,shot-on-goal,1,tied,late_period,p1
2025020745,3223491,0,1,6.71,116.565,wrist,not_rebound,not_rush,pp,center,unknown,faceoff,8,leading_by_1,late_period,p2
2025020745,3223498,0,1,14.32,12.095,wrist,not_rebound,rush_attempt,ev,center,unknown,giveaway,8,trailing_by_1,late_period,p2
2025020745,3223505,0,1,34.66,43.831,wrist,not_rebound,rush_attempt,ev,left,false,giveaway,4,leading_by_1,early_period,p3
2025020745,3223509,0,1,44.20,37.648,wrist,not_rebound,rush_attempt,ev,left,true,blocked-shot,8,leading_by_1,early_period,p3
2025020745,3223512,0,0,31.02,20.772,wrist,not_rebound,not_rush,ev,left,true,hit,14,leading_by_1,early_period,p3
2025020745,3223515,0,0,38.95,131.878,wrist,not_rebound,not_rush,ev,right,true,faceoff,18,trailing_by_1,early_period,p3
2025020745,3223519,0,1,10.44,106.699,wrist,not_rebound,rush_attempt,ev,right,true,hit,3,trailing_by_1,early_period,p3
2025020745,3223520,0,1,8.06,29.745,tip,not_rebound,not_rush,ev,center,unknown,shot-on-goal,24,leading_by_1,early_period,p3
2025020745,3223528,0,0,59.84,9.620,slap,not_rebound,rush_attempt,ev,left,true,takeaway,6,leading_by_1,early_period,p3
2025020745,3223537,0,1,40.00,143.130,wrist,not_rebound,rush_attempt,ev,left,true,giveaway,7,trailing_by_1,middle_period,p3
2025020745,3223542,0,1,52.40,138.094,wrist,not_rebound,not_rush,ev,left,false,blocked-shot,9,trailing_by_1,middle_period,p3
2025020745,3223554,0,1,57.58,159.677,wrist,not_rebound,not_rush,ev,left,true,giveaway,9,trailing_by_1,middle_period,p3
2025020745,3223558,0,0,13.00,180.000,deflection,not_rebound,not_rush,ev,center,unknown,faceoff,10,trailing_by_1,middle_period,p3
2025020745,3223559,0,1,38.90,46.042,slap,not_rebound,not_rush,ev,right,true,missed-shot,10,leading_by_1,middle_period,p3
2025020745,3223564,0,0,60.61,142.374,wrist,not_rebound,not_rush,ev,left,false,takeaway,15,trailing_by_1,middle_period,p3
2025020745,3223569,0,0,28.64,114.775,slap,not_rebound,not_rush,ev,left,true,faceoff,7,trailing_by_1,late_period,p3
2025020745,3223571,0,1,42.52,138.814,snap,not_rebound,rush_attempt,ev,left,true,takeaway,4,trailing_by_1,late_period,p3
2025020745,3223575,0,1,23.19,7.431,wrist,not_rebound,rush_attempt,ev,center,unknown,giveaway,3,leading_by_1,late_period,p3
2025020838,2489343,0,1,24.76,133.363,wrist,not_rebound,not_rush,pp,left,true,faceoff,35,leading_by_2_plus,middle_period,p2
2025020838,2489344,1,1,22.67,131.424,snap,not_rebound,not_rush,pp,right,false,shot-on-goal,31,leading_by_2_plus,middle_period,p2
2025020838,2489346,0,1,98.49,156.038,wrist,not_rebound,not_rush,ev,right,true,faceoff,15,leading_by_2_plus,middle_period,p2
2025020838,2489349,0,1,32.25,150.255,wrist,not_rebound,not_rush,ev,left,false,faceoff,29,leading_by_2_plus,middle_period,p2
2025020354,2282461,0,0,26.25,49.635,slap,not_rebound,not_rush,pp,right,false,faceoff,38,trailing_by_2_plus,early_period,p2
2025020354,2282465,1,1,7.21,56.310,backhand,not_rebound,not_rush,pp,center,unknown,blocked-shot,4,trailing_by_2_plus,early_period,p2
2025020354,2282471,0,0,27.17,173.660,backhand,not_rebound,not_rush,ev,center,unknown,hit,15,leading_by_1,early_period,p2
2025020354,2282473,0,1,50.80,143.807,wrist,not_rebound,not_rush,ev,right,false,hit,13,leading_by_1,early_period,p2
2025020354,2282476,0,0,56.65,159.326,wrist,not_rebound,not_rush,ev,left,false,giveaway,12,leading_by_1,early_period,p2
2025020354,2282479,0,1,37.05,176.906,wrist,not_rebound,not_rush,ev,center,unknown,faceoff,2,leading_by_1,early_period,p2
2025020354,2282483,0,0,28.16,6.116,wrist,not_rebound,not_rush,ev,center,unknown,hit,31,trailing_by_1,early_period,p2
2025020354,2282489,0,1,53.85,15.068,wrist,not_rebound,rush_attempt,ev,left,false,blocked-shot,6,trailing_by_1,early_period,p2
2025020354,2282493,0,1,58.52,33.147,wrist,not_rebound,rush_attempt,ev,right,true,blocked-shot,6,trailing_by_1,early_period,p2
2025020354,2282496,0,1,53.49,20.807,wrist,not_rebound,not_rush,ev,right,false,faceoff,12,trailing_by_1,early_period,p2
2025020354,2282497,0,1,10.77,68.199,wrist,rebound,not_rush,ev,right,unknown,shot-on-goal,2,trailing_by_1,early_period,p2
2025020354,2282498,0,1,15.26,31.608,backhand,not_rebound,not_rush,ev,center,unknown,shot-on-goal,32,trailing_by_1,middle_period,p2
2025020354,2282502,0,1,44.55,9.039,snap,not_rebound,not_rush,ev,center,unknown,hit,11,trailing_by_1,middle_period,p2
2025020745,3223587,0,0,36.12,48.366,wrist,not_rebound,rush_attempt,ev,left,false,giveaway,0,leading_by_1,final_5,p3
2025020521,2354905,0,0,52.00,180.000,snap,not_rebound,not_rush,ev,center,unknown,hit,4,tied,early_period,p1
2025020521,2354919,0,1,10.20,11.310,tip,not_rebound,not_rush,pp,center,unknown,hit,33,tied,middle_period,p1
2025020521,2354920,0,1,7.28,15.945,snap,rebound,not_rush,pp,center,unknown,shot-on-goal,1,tied,middle_period,p1
2025020521,2354921,0,0,12.53,61.390,snap,rebound,not_rush,pp,left,false,shot-on-goal,2,tied,middle_period,p1
2025020354,2282509,0,1,41.59,170.311,wrist,not_rebound,not_rush,ev,center,unknown,faceoff,4,leading_by_1,middle_period,p2
2025020354,2282512,1,1,7.21,123.690,wrist,not_rebound,not_rush,ev,center,unknown,blocked-shot,11,leading_by_1,middle_period,p2
2025020354,2282522,0,0,31.24,50.194,wrist,not_rebound,not_rush,ev,right,true,hit,15,trailing_by_2_plus,middle_period,p2
2025020354,2282524,0,1,57.43,7.001,wrist,not_rebound,not_rush,ev,center,unknown,takeaway,48,trailing_by_2_plus,middle_period,p2
2025020354,2282529,0,1,31.02,69.228,snap,not_rebound,rush_attempt,ev,right,false,giveaway,3,trailing_by_2_plus,middle_period,p2
2025020354,2282530,0,0,20.02,2.862,tip,not_rebound,not_rush,ev,center,unknown,shot-on-goal,12,trailing_by_2_plus,middle_period,p2
2025020354,2282535,0,0,15.03,3.814,tip,not_rebound,not_rush,ev,center,unknown,blocked-shot,11,trailing_by_2_plus,late_period,p2
2025020354,2282536,0,1,60.30,5.711,snap,not_rebound,not_rush,ev,center,unknown,missed-shot,35,trailing_by_2_plus,late_period,p2
2025020354,2282537,0,1,17.09,69.444,wrist,not_rebound,not_rush,ev,right,false,shot-on-goal,15,trailing_by_2_plus,late_period,p2
2025020354,2282541,0,1,21.26,131.186,snap,not_rebound,not_rush,ev,left,false,giveaway,13,leading_by_2_plus,late_period,p2
2025020354,2282543,0,1,47.01,38.089,wrist,not_rebound,not_rush,ev,right,true,hit,35,trailing_by_2_plus,late_period,p2
2025020354,2282547,0,1,37.74,122.005,slap,not_rebound,not_rush,ev,left,false,takeaway,13,leading_by_2_plus,late_period,p2
2025020354,2282554,0,1,75.96,20.821,backhand,not_rebound,not_rush,ev,left,true,giveaway,2,trailing_by_2_plus,late_period,p2
2025020354,2282555,0,0,41.11,48.945,wrist,not_rebound,not_rush,ev,right,true,shot-on-goal,28,trailing_by_2_plus,late_period,p2
2025020354,2282558,0,1,35.36,28.740,wrist,not_rebound,rush_attempt,ev,left,true,giveaway,6,trailing_by_2_plus,late_period,p2
2025020354,2282561,0,0,24.52,11.768,tip,not_rebound,not_rush,ev,center,unknown,faceoff,3,trailing_by_2_plus,late_period,p2
2025020354,2282564,0,0,63.25,39.226,wrist,not_rebound,not_rush,ev,left,true,faceoff,15,trailing_by_2_plus,late_period,p2
2025020354,2282574,0,1,9.22,167.471,snap,not_rebound,not_rush,ev,center,unknown,faceoff,11,trailing_by_2_plus,early_period,p3
2025020354,2282576,0,1,77.01,0.744,other,not_rebound,not_rush,ev,center,unknown,hit,9,leading_by_2_plus,early_period,p3
2025020354,2282584,0,1,31.06,176.309,snap,not_rebound,rush_attempt,ev,center,unknown,giveaway,1,trailing_by_2_plus,early_period,p3
2025020354,2282588,0,0,60.01,179.045,slap,not_rebound,not_rush,ev,center,unknown,blocked-shot,19,trailing_by_2_plus,early_period,p3
2025020354,2282589,0,1,38.59,148.782,wrist,not_rebound,not_rush,ev,left,true,missed-shot,14,trailing_by_2_plus,early_period,p3
2025020354,2282592,0,0,69.97,149.036,wrist,not_rebound,not_rush,ev,right,true,faceoff,89,trailing_by_2_plus,early_period,p3
2025020354,2282593,0,0,44.28,115.408,wrist,not_rebound,not_rush,ev,left,true,missed-shot,4,trailing_by_2_plus,early_period,p3
2025020354,2282600,0,1,49.82,51.520,snap,not_rebound,not_rush,ev,right,true,hit,8,leading_by_2_plus,middle_period,p3
2025020354,2282603,0,1,16.12,29.745,snap,not_rebound,not_rush,ev,center,unknown,hit,15,leading_by_2_plus,middle_period,p3
2025020354,2282604,0,1,99.54,22.443,tip,not_rebound,not_rush,ev,right,unknown,shot-on-goal,53,leading_by_2_plus,middle_period,p3
2025020354,2282606,0,1,28.84,146.310,wrist,not_rebound,not_rush,ev,right,false,blocked-shot,9,trailing_by_2_plus,middle_period,p3
2025020354,2282607,1,1,12.08,155.556,wrist,rebound,not_rush,ev,center,unknown,shot-on-goal,2,trailing_by_2_plus,middle_period,p3
2025020354,2282613,0,0,19.65,104.744,wrist,not_rebound,rush_attempt,ev,right,true,hit,1,trailing_by_1,middle_period,p3
2025020354,2282615,0,1,14.87,160.346,wrist,not_rebound,not_rush,ev,center,unknown,hit,37,trailing_by_1,middle_period,p3
2025020354,2282616,0,0,20.88,163.301,snap,rebound,not_rush,ev,center,unknown,shot-on-goal,2,trailing_by_1,middle_period,p3
2025020354,2282618,0,1,62.97,147.319,snap,not_rebound,not_rush,ev,right,false,blocked-shot,10,trailing_by_1,middle_period,p3
2025020354,2282621,0,0,82.22,4.185,snap,not_rebound,not_rush,ev,center,unknown,faceoff,10,leading_by_1,middle_period,p3
2025020354,2282625,0,0,12.37,14.036,tip,not_rebound,not_rush,ev,center,unknown,faceoff,8,leading_by_1,late_period,p3
2025020354,2282628,0,1,47.13,17.281,slap,not_rebound,rush_attempt,ev,right,false,giveaway,7,leading_by_1,late_period,p3
2025020354,2282629,0,0,46.32,147.339,slap,not_rebound,not_rush,ev,left,unknown,shot-on-goal,34,trailing_by_1,final_5,p3
2025020354,2282636,0,1,65.22,144.360,wrist,not_rebound,not_rush,ev,right,true,blocked-shot,20,trailing_by_1,final_5,p3
2025020354,2282637,0,1,18.44,139.399,wrist,not_rebound,not_rush,ev,left,true,shot-on-goal,4,trailing_by_1,final_5,p3
2025020354,2282638,0,1,15.65,116.565,wrist,rebound,not_rush,ev,right,true,shot-on-goal,2,trailing_by_1,final_5,p3
2025020354,2282644,0,0,7.07,98.130,tip,not_rebound,not_rush,ev,center,unknown,faceoff,4,trailing_by_1,final_5,p3
2025020354,2282647,0,1,7.07,171.870,tip,not_rebound,not_rush,ev,center,unknown,faceoff,12,trailing_by_1,final_5,p3
2025020354,2282649,0,1,44.18,174.806,wrist,not_rebound,not_rush,ev,center,unknown,blocked-shot,11,trailing_by_1,final_5,p3
2025020354,2282650,0,0,9.22,130.601,tip,not_rebound,not_rush,ev,center,unknown,shot-on-goal,12,trailing_by_1,final_5,p3
2025020354,2282651,0,1,27.73,115.641,slap,not_rebound,not_rush,ev,left,false,missed-shot,10,trailing_by_1,final_5,p3
2025020354,2282655,0,0,16.12,150.255,slap,rebound,not_rush,ev,center,unknown,faceoff,2,trailing_by_1,final_5,p3
2025020354,2282656,0,0,23.35,136.736,wrist,not_rebound,not_rush,ev,right,false,missed-shot,6,trailing_by_1,final_5,p3
2025020278,2254120,0,0,42.20,36.327,wrist,not_rebound,rush_attempt,ev,right,true,giveaway,3,tied,middle_period,p1
2025020278,2254123,1,1,3.61,123.690,tip,not_rebound,not_rush,ev,center,unknown,hit,9,tied,middle_period,p1
2025020278,2254127,0,1,51.00,28.072,snap,not_rebound,not_rush,ev,left,true,faceoff,2,trailing_by_1,middle_period,p1
2025020278,2254134,0,0,22.67,41.424,wrist,not_rebound,not_rush,ev,right,false,hit,41,trailing_by_1,middle_period,p1
2025020278,2254136,0,0,59.14,18.741,wrist,not_rebound,not_rush,ev,left,false,hit,64,trailing_by_1,late_period,p1
2025020278,2254137,0,1,60.03,29.982,wrist,not_rebound,not_rush,ev,left,false,missed-shot,47,trailing_by_1,late_period,p1
2025020278,2254142,1,1,8.49,45.000,tip,not_rebound,not_rush,ev,center,unknown,hit,2,trailing_by_1,late_period,p1
2025020278,2254147,0,1,61.29,146.310,wrist,not_rebound,not_rush,ev,right,true,faceoff,3,tied,late_period,p1
2025020278,2254167,0,0,66.19,26.952,slap,not_rebound,not_rush,ev,left,true,faceoff,16,tied,late_period,p1
2025020278,2254171,0,1,22.02,39.472,wrist,not_rebound,not_rush,ev,left,false,faceoff,4,tied,late_period,p1
2025020278,2254174,0,0,38.91,154.093,snap,not_rebound,not_rush,ev,right,true,faceoff,55,tied,late_period,p1
2025020885,2509988,0,0,30.41,152.592,wrist,not_rebound,not_rush,ev,left,false,hit,10,trailing_by_1,early_period,p3
2025020885,2509991,0,0,52.63,14.300,wrist,not_rebound,not_rush,ev,right,true,faceoff,35,leading_by_1,early_period,p3
2025020278,2254179,0,1,43.01,17.592,wrist,not_rebound,not_rush,ev,left,true,faceoff,25,tied,early_period,p2
2025020278,2254185,1,1,22.00,0.000,wrist,not_rebound,not_rush,ev,center,unknown,faceoff,56,tied,early_period,p2
2025020278,2254203,0,1,28.64,24.775,wrist,not_rebound,not_rush,ev,right,false,faceoff,2,leading_by_1,middle_period,p2
2025020278,2254205,0,0,65.60,142.431,wrist,not_rebound,rush_attempt,ev,left,true,hit,2,trailing_by_1,middle_period,p2
2025020278,2254206,0,0,7.28,105.945,wrist,not_rebound,not_rush,ev,center,unknown,missed-shot,5,trailing_by_1,middle_period,p2
2025020278,2254207,1,1,9.06,173.660,wrist,not_rebound,not_rush,ev,center,unknown,missed-shot,4,trailing_by_1,middle_period,p2
2025020278,2254211,0,1,61.85,140.906,wrist,not_rebound,not_rush,ev,right,true,blocked-shot,25,tied,middle_period,p2
2025020278,2254212,0,1,81.39,26.250,wrist,not_rebound,not_rush,ev,right,true,shot-on-goal,10,tied,middle_period,p2
2025020278,2254216,0,0,34.67,56.768,wrist,not_rebound,not_rush,ev,right,true,blocked-shot,18,tied,middle_period,p2
2025020278,2254217,0,1,46.75,48.468,snap,not_rebound,not_rush,ev,left,true,missed-shot,34,tied,middle_period,p2
2025020278,2254224,0,1,41.34,32.152,wrist,not_rebound,not_rush,ev,left,false,takeaway,29,tied,middle_period,p2
2025020278,2254230,0,1,32.25,172.875,wrist,not_rebound,not_rush,ev,center,unknown,hit,39,tied,middle_period,p2
2025020278,2254232,0,0,10.05,174.289,other,rebound,rush_attempt,ev,center,unknown,blocked-shot,1,tied,middle_period,p2
2025020278,2254233,0,1,8.25,165.964,wrist,rebound,rush_rebound,ev,center,unknown,missed-shot,1,tied,middle_period,p2
2025020278,2254239,0,1,50.99,25.560,slap,not_rebound,not_rush,ev,right,unknown,faceoff,36,tied,middle_period,p2
2025020278,2254240,0,1,55.00,0.000,wrist,not_rebound,not_rush,ev,center,unknown,shot-on-goal,19,tied,late_period,p2
2025020278,2254241,0,1,50.48,33.690,wrist,not_rebound,not_rush,ev,right,unknown,shot-on-goal,9,tied,late_period,p2
2025020278,2254242,0,1,58.69,13.799,slap,not_rebound,not_rush,ev,right,false,shot-on-goal,27,tied,late_period,p2
2025020278,2254243,0,0,6.32,161.565,deflection,not_rebound,not_rush,ev,center,unknown,shot-on-goal,19,tied,late_period,p2
2025020278,2254245,0,0,24.76,133.363,wrist,rebound,rush_attempt,ev,right,true,blocked-shot,2,tied,late_period,p2
2025020278,2254253,0,0,52.04,177.797,wrist,not_rebound,not_rush,pp,center,unknown,hit,11,tied,late_period,p2
2025020278,2254256,0,0,8.06,29.745,backhand,not_rebound,rush_attempt,pk,center,unknown,takeaway,3,tied,late_period,p2
2025020278,2254259,0,1,45.22,35.096,slap,not_rebound,not_rush,ev,right,unknown,faceoff,26,tied,late_period,p2
2025020278,2254262,0,0,8.49,45.000,tip,not_rebound,not_rush,pp,center,unknown,faceoff,37,tied,late_period,p2
2025020278,2254263,1,1,33.02,35.134,slap,not_rebound,not_rush,pp,left,false,missed-shot,31,tied,late_period,p2
2025020278,2254272,0,1,35.38,137.291,slap,not_rebound,not_rush,pp,left,false,giveaway,40,leading_by_1,early_period,p3
2025020048,2160181,0,0,6.32,108.435,tip,not_rebound,rush_attempt,ev,center,unknown,giveaway,4,tied,early_period,p1
2025020048,2160186,0,0,28.86,165.964,wrist,not_rebound,rush_attempt,ev,center,unknown,giveaway,3,tied,early_period,p1
2025020048,2160187,0,1,66.10,162.387,wrist,not_rebound,not_rush,ev,left,true,missed-shot,6,tied,early_period,p1
2025020278,2254277,0,0,35.81,35.910,snap,not_rebound,not_rush,pp,right,true,blocked-shot,14,trailing_by_1,early_period,p3
2025020278,2254278,0,0,8.00,0.000,tip,not_rebound,not_rush,pp,center,unknown,missed-shot,25,trailing_by_1,early_period,p3
2025020278,2254279,0,0,34.41,35.538,slap,not_rebound,not_rush,pp,right,false,missed-shot,11,trailing_by_1,early_period,p3
2025020278,2254281,1,1,43.60,36.607,slap,not_rebound,not_rush,pp,left,unknown,blocked-shot,9,trailing_by_1,early_period,p3
2025020278,2254283,0,0,58.52,146.853,wrist,not_rebound,not_rush,ev,right,unknown,faceoff,12,tied,early_period,p3
2025020278,2254286,0,1,30.81,13.134,wrist,not_rebound,not_rush,ev,center,unknown,faceoff,21,tied,early_period,p3
2025020278,2254289,0,1,56.86,156.140,slap,not_rebound,not_rush,ev,right,false,faceoff,8,tied,early_period,p3
2025020278,2254292,0,1,27.80,142.306,tip,not_rebound,not_rush,ev,left,unknown,faceoff,2,tied,early_period,p3
2025020278,2254293,0,0,6.32,108.435,wrist,rebound,not_rush,ev,center,unknown,shot-on-goal,1,tied,early_period,p3
2025020278,2254298,1,1,7.81,50.194,deflection,not_rebound,not_rush,ev,center,unknown,giveaway,15,tied,middle_period,p3
2025020278,2254303,0,1,57.00,180.000,wrist,not_rebound,not_rush,ev,center,unknown,faceoff,53,trailing_by_1,middle_period,p3
2025020278,2254306,0,1,171.61,11.768,wrist,not_rebound,not_rush,ev,right,true,faceoff,16,leading_by_1,middle_period,p3
