*02b3z*	3851	"Alex Khokhlachev"	(N/A)	LW,Skt	750000
*04llt*	3852	"Ilya Khokhlov"	(N/A)	D,Skt	750000
*003xu*	3853	"Ivan Khomutov"	NJD	C,Skt	750000
*06rsf*	3854	"Nikita Khoruzhev"	(N/A)	C,Skt	750000
*04ajm*	3855	"Alexander Khovanov"	(N/A)	C,Skt	750000
*05kbo*	3856	"Marat Khusnutdinov"	BOS	C,Skt	925000
*060pu*	3857	"Nikolai Khvorov"	(N/A)	F,Skt	750000
*02fno*	3858	"Brenden Kichton"	(N/A)	D,Skt	750000
*05tuy*	3859	"Riley Kidney"	(N/A)	C,Skt	902500
*065k0*	3860	"Darien Kielb"	EDM	D,Skt	750000
*04llw*	3861	"Jake Kielly"	(N/A)	G	750000
*049dv*	3862	"Kameron Kielly"	(N/A)	RW,Skt	750000
*05gsr*	3863	"Matt Kiersted"	MIN	D,Skt	812500
*06c99*	3864	"Thomas Kiesewetter"	(N/A)	G	750000
*066q0*	3865	"Jesse Kiiskinen"	DET	RW,Skt	923333
*01sw1*	3866	"Tuomas Kiiskinen"	(N/A)	LW,Skt	750000
*03nsr*	3867	"Alex Kile"	PHI	LW,Skt	750000
*06ydu*	3868	"Liam Kilfoil"	DET	C,Skt	750000
*01tey*	3869	"Patrick Killeen"	(N/A)	G	750000
*02g28*	3870	"Matt Killian"	(N/A)	D,Skt	750000
*04qz9*	3871	"Lenni Killinen"	CAR	RW,Skt	750000
*01n84*	3872	"Alex Killorn"	ANA	RW,Skt	6250000
*026kh*	3873	"Eero Kilpelainen"	(N/A)	G	750000
*061bi*	3874	"Maximilian Kilpinen"	DET	C,Skt	750000
*04nfh*	3875	"Michael Kim"	WSH	D,Skt	750000
*06gy7*	3876	"Roman Kinal"	SJS	DEFAULT,Skt	750000
*06r69*	3877	"Oskar Kind Bakkevig"	(N/A)	RW,Skt	750000
*06snb*	3878	"Benjamin Kindel"	PIT	RW,Skt	750000
*003pe*	3879	"Jakub Kindl"	(N/A)	D,Skt	750000
*05a8j*	3880	"Bryce Kindopp"	(N/A)	RW,Skt	750000
*05xca*	3881	"Ben King"	TOR	C,Skt	750000
*06idc*	3882	"Carter King"	(N/A)	LW,Skt	872500
*0047r*	3883	"D.J. King"	(N/A)	LW,Skt	750000
*06pmy*	3884	"D.J. King"	CHI	D,Skt	750000
*015ps*	3885	"Dwight King"	(N/A)	LW,Skt	750000
*04l94*	3886	"Jeff King"	TOR	D,Skt	750000
*01mw1*	3887	"Tristan King"	(N/A)	C,Skt	750000
*06uz1*	3888	"Shaan Kingwell"	(N/A)	LW,Skt	750000
*025z4*	3889	"Keith Kinkaid"	NYI	G	750000
*06gyh*	3890	"Gunner Kinniburgh"	CBJ	D,Skt	750000
*04r1i*	3891	"Santtu Kinnunen"	FLA	D,Skt	750000
*04yfv*	3892	"Johannes Kinnvall"	(N/A)	D,Skt	750000
*01cj5*	3893	"Geoff Kinrade"	(N/A)	D,Skt	750000
*06c56*	3894	"Justin Kipkie"	MIN	D,Skt	750000
*02ug0*	3895	"Tim Kirby"	(N/A)	D,Skt	750000
*04kyq*	3896	"Clayton Kirichenko"	LAK	D,Skt	750000
*04r12*	3897	"Liam Kirk"	UTA	LW,Skt	750000
*03eb7*	3898	"Justin Kirkland"	MIN	C,Skt	850000
*05tqo*	3899	"Kirill Kirsanov"	LAK	D,Skt	933750
*06hcv*	3900	"Christian Kirsch"	SJS	G	750000
*03l0u*	3901	"Luke Kirwan"	DET	LW,Skt	750000
*0667d*	3902	"Ryan Kirwan"	TOR	LW,Skt	750000
*06r6c*	3903	"Nikita Kiryanov"	(N/A)	C,Skt	750000
*05tqq*	3904	"Alexander Kisakov"	BUF	LW,Skt	750000
*04dd0*	3905	"Bogdan Kiselevich"	(N/A)	D,Skt	750000
*02j3u*	3906	"Scott Kishel"	MTL	D,Skt	750000
*04iw9*	3907	"Julian Kislin"	(N/A)	D,Skt	750000
*01zuv*	3908	"Maxim Kitsyn"	(N/A)	LW,Skt	750000
*04r14*	3909	"Otto Kivenmaki"	DET	C,Skt	750000
*02o85*	3910	"Henri Kiviaho"	(N/A)	G	750000
*031qq*	3911	"Teemu Kivihalme"	TOR	D,Skt	750000
*05rjz*	3912	"Aron Kiviharju"	MIN	D,Skt	750000
*0746h*	3913	"Aleksi Kivioja"	(N/A)	C,Skt	750000
*050tk*	3914	"Joel Kiviranta"	DAL	LW,Skt	750000
*027c6*	3915	"Tommi Kivisto"	(N/A)	D,Skt	750000
*04r1m*	3916	"Semyon Kizimov"	TOR	RW,Skt	750000
*04r0i*	3917	"Simon Kjellberg"	NYR	D,Skt	750000
*05o4f*	3918	"Adam Klapka"	CGY	RW,Skt	1250000
*01tkm*	3919	"Linus Klasen"	(N/A)	LW,Skt	750000
*05uej*	3920	"Gabe Klassen"	PIT	LW,Skt	750000
*01gat*	3921	"Sam Klassen"	(N/A)	D,Skt	750000
*06mbn*	3922	"Adam Kleber"	BUF	D,Skt	750000
*06cl2*	3923	"David Klee"	SJS	C,Skt	750000
*02b3g*	3924	"Oscar Klefbom"	(N/A)	D,Skt	750000
*04m5x*	3925	"Brandon Klein"	(N/A)	G	750000
*003wk*	3926	"Kevin Klein"	(N/A)	D,Skt	750000
*01mk9*	3927	"Anton Klementyev"	(N/A)	D,Skt	750000
*004cf*	3928	"Jakub Klepis"	(N/A)	C,Skt	750000
*0744a*	3929	"Nikita Klepov"	ANA	LW,Skt	750000
*05kuc*	3930	"Tyler Kleven"	OTT	D,Skt	1600000
*05niw*	3931	"Karel Klikorka"	(N/A)	D,Skt	750000
*04xay*	3932	"Kelly Klima"	(N/A)	RW,Skt	750000
*04xaz*	3933	"Kevin Klima"	UTA	LW,Skt	750000
*03168*	3934	"Morgan Klimchuk"	(N/A)	LW,Skt	750000
*05ttm*	3935	"Danila Klimovich"	PHI	C,Skt	750000
*06dqy*	3936	"Ivan Klimovich"	(N/A)	C,Skt	750000
*06bdf*	3937	"Yegor Klimovich"	(N/A)	C,Skt	750000
*076q8*	3938	"Brayden Klimpke"	MTL	D,Skt	750000
*01f6e*	3939	"Carl Klingberg"	(N/A)	LW,Skt	750000
*01zu8*	3940	"John Klingberg"	SJS	D,Skt	750000
*06pyn*	3941	"Viktor Klingsell"	WPG	LW,Skt	750000
*01cwv*	3942	"Rob Klinkhammer"	(N/A)	LW,Skt	750000
*06xxr*	3943	"Carter Klippenstein"	MIN	C,Skt	750000
*05xuc*	3944	"Lukas Klok"	UTA	D,Skt	750000
*03c6l*	3945	"Justin Kloos"	(N/A)	C,Skt	750000
*005hf*	3946	"Garrett Klotz"	(N/A)	LW,Skt	750000
*04r1n*	3947	"Milan Kloucek"	NSH	G	750000
*01uod*	3948	"Kyle Klubertanz"	(N/A)	D,Skt	750000
*060x9*	3949	"Viliam Kmec"	VGK	D,Skt	858333
*015ow*	3950	"Jordan Knackstedt"	(N/A)	RW,Skt	750000
*05nxy*	3951	"Simon Knak"	NSH	RW,Skt	750000
*02g1j*	3952	"Connor Knapp"	(N/A)	G	750000
*05ltg*	3953	"Samuel Knazko"	(N/A)	D,Skt	750000
*01t5y*	3954	"Dion Knelsen"	(N/A)	C,Skt	750000
*049vl*	3955	"Artemi Kniazev"	(N/A)	D,Skt	750000
*043c4*	3956	"William Knierim"	(N/A)	RW,Skt	750000
*05tur*	3957	"Matthew Knies"	TOR	LW,Skt	7750000
*0243j*	3958	"Corban Knight"	(N/A)	C,Skt	750000
*01ztc*	3959	"Jared Knight"	(N/A)	C,Skt	750000
*04bii*	3960	"Spencer Knight"	CHI	G	5833333
*076wn*	3961	"Theodor Knights"	UTA	D,Skt	750000
*02gvp*	3962	"Eric Knodel"	(N/A)	D,Skt	750000
*04ffp*	3963	"Nate Knoepke"	(N/A)	D,Skt	750000
*05yk2*	3964	"Ronald Knot"	UTA	D,Skt	750000
*03rf6*	3965	"Graham Knott"	(N/A)	LW,Skt	750000
*072z3*	3966	"Brady Knowling"	SJS	G	750000
*0618g*	3967	"Cole Knuble"	PHI	RW,Skt	980000
*02j0i*	3968	"Igor Knyazev"	(N/A)	D,Skt	750000
*05248*	3969	"Nikolai Knyzhov"	(N/A)	D,Skt	750000
*03eck*	3970	"Nikolas Koberstein"	MTL	D,Skt	750000
*06xvx*	3971	"Tinus Luc Koblar"	TOR	C,Skt	750000
*06taq*	3972	"Cash Koch"	(N/A)	LW,Skt	750000
*061kv*	3973	"Gabriel Koch"	(N/A)	D,Skt	750000
*06c2u*	3974	"Patrik Koch"	UTA	D,Skt	750000
*04yi4*	3975	"Pyotr Kochetkov"	CAR	G	2000000
*04zny*	3976	"Nikita Kochubeynik"	(N/A)	LW,Skt	750000
*02jxz*	3977	"Slater Koekkoek"	EDM	D,Skt	750000
*04r0z*	3978	"Cole Koepke"	WPG	LW,Skt	1450000
*05908*	3979	"Filip Koffer"	(N/A)	RW,Skt	750000
*003zf*	3980	"Dustin Kohn"	(N/A)	D,Skt	750000
*0484r*	3981	"Mason Kohn"	(N/A)	C,Skt	750000
*06mbm*	3982	"Aatos Koivu"	MTL	C,Skt	750000
*042xc*	3983	"Otto Koivula"	(N/A)	LW,Skt	750000
*05tpa*	3984	"Ville Koivunen"	PIT	LW,Skt	880000
*03ywc*	3985	"Denis Kokarev"	(N/A)	LW,Skt	750000
*05ohf*	3986	"Ignat Kokhanin"	(N/A)	LW,Skt	750000
*05ws3*	3987	"Niklas Kokko"	SEA	G	750000
*04ln0*	3988	"Mikko Kokkonen"	TOR	D,Skt	750000
*06mhk*	3989	"Timur Kol"	CAR	D,Skt	750000
*0058f*	3990	"Chad Kolarik"	(N/A)	C,Skt	750000
*03akk*	3991	"Milan Kolena"	(N/A)	RW,Skt	750000
*03rfj*	3992	"Keegan Kolesar"	DET	RW,Skt	2500000
*022i9*	3993	"David Kolomatis"	(N/A)	D,Skt	750000
*05r8v*	3994	"Alexei Kolosov"	PHI	G	750000
*005k8*	3995	"Sergei Kolosov"	(N/A)	D,Skt	750000
*03a8k*	3996	"Ville Kolppanen"	(N/A)	G	750000
*072pe*	3997	"Nikita Koltsov"	(N/A)	C,Skt	750000
*04f82*	3998	"Pavel Koltygin"	NSH	C,Skt	750000
*04z0g*	3999	"Vladislav Kolyachonok"	NJD	D,Skt	750000
*02jq3*	4000	"Leo Komarov"	(N/A)	RW,Skt	750000
*062si*	4001	"Vsevolod Komarov"	BUF	D,Skt	945000
*02j3t*	4002	"Matthew Konan"	(N/A)	D,Skt	750000
*04qzg*	4003	"Jachym Kondelik"	(N/A)	C,Skt	750000
*003df*	4004	"Maxim Kondratiev"	NYR	D,Skt	750000
*05ny1*	4005	"Jakub Konecny"	(N/A)	LW,Skt	750000
*038vb*	4006	"Travis Konecny"	PHI	RW,Skt	8750000
*06spz*	4007	"Mads Kongsbak Klyvo"	FLA	LW,Skt	750000
*05y3h*	4008	"Kyle Konin"	TBL	G	750000
*06nk9*	4009	"Semyon Konopsky"	(N/A)	G	750000
*04xu7*	4010	"Ilya Konovalov"	EDM	G	750000
*003kk*	4011	"Petri Kontiola"	(N/A)	C,Skt	750000
*060ws*	4012	"Evan Konyen"	(N/A)	RW,Skt	750000
*06c9b*	4013	"Bogdan Konyushkov"	MTL	D,Skt	750000
*003pf*	4014	"Logan Koopmans"	(N/A)	G	750000
*04r1j*	4015	"Jordan Kooy"	VGK	G	750000
*042wo*	4016	"Jack Kopacka"	OTT	LW,Skt	750000
*06rup*	4017	"Tyler Kopff"	BUF	LW,Skt	750000
*03bx4*	4018	"Gasper Kopitar"	(N/A)	C,Skt	750000
*042xo*	4019	"Joona Koppanen"	PIT	LW,Skt	775000
*05r00*	4020	"Matthew Kopperud"	(N/A)	LW,Skt	750000
*071kv*	4021	"Matthew Koprowski"	STL	DEFAULT,Skt	750000
*05ymp*	4022	"Kevin Korchinski"	CHI	D,Skt	1918333
*04zox*	4023	"Kaedan Korczak"	PIT	D,Skt	3250000
*05tqm*	4024	"Ryder Korczak"	TBL	C,Skt	750000
*06rli*	4025	"Jan Korec"	(N/A)	G	750000
*043vw*	4026	"Josef Korenar"	UTA	G	750000
*04iwa*	4027	"Juho Korhonen"	(N/A)	D,Skt	750000
*05u60*	4028	"Rasmus Korhonen"	UTA	G	750000
*0770v*	4029	"Kornei Korneyev"	(N/A)	RW,Skt	750000
*02qsf*	4030	"Dmitry Korobov"	(N/A)	D,Skt	750000
*060nq*	4031	"Arseni Koromyslov"	STL	D,Skt	1013750
*03rjh*	4032	"Nikita Korostelyov"	CBJ	RW,Skt	750000
*06mqu*	4033	"Yaroslav Korostelyov"	SJS	G	750000
*0055p*	4034	"Sergei Korostin"	DAL	RW,Skt	750000
*06mcs*	4035	"Matvei Korotky"	STL	C,Skt	750000
*06qha*	4036	"Cameron Korpi"	(N/A)	G	750000
*0040o*	4037	"Lauri Korpikoski"	(N/A)	LW,Skt	750000
*02npn*	4038	"Joonas Korpisalo"	BOS	G	4000000
*03yqb*	4039	"Egor Korshkov"	FLA	RW,Skt	750000
*05ug7*	4040	"Jakub Kos"	FLA	LW,Skt	750000
*06mmv*	4041	"Ondrej Kos"	STL	LW,Skt	750000
*06rr0*	4042	"Fabio Kose"	(N/A)	D,Skt	750000
*04aoh*	4043	"Vasily Koshechkin"	(N/A)	G	750000
*076yr*	4044	"Noah Kosick"	ANA	C,Skt	750000
*05oj7*	4045	"Landon Kosior"	(N/A)	D,Skt	750000
*05u33*	4046	"Valtteri Koskela"	(N/A)	D,Skt	750000
*04fjd*	4047	"Jesse Koskenkorva"	(N/A)	C,Skt	750000
*05u3h*	4048	"Aku Koskenvuo"	VAN	G	887500
*01f6b*	4049	"Mikko Koskinen"	(N/A)	G	750000
*02npv*	4050	"Scott Kosmachuk"	(N/A)	RW,Skt	750000
*072ix*	4051	"Anton Kosolapov"	(N/A)	LW,Skt	750000
*0440s*	4052	"Ivan Kosorenkov"	SJS	RW,Skt	750000
*02fzn*	4053	"Yaroslav Kosov"	FLA	LW,Skt	750000
*03enc*	4054	"Kalle Kossila"	(N/A)	C,Skt	750000
*04z1g*	4055	"Nick Kossoff"	(N/A)	G	750000
*06clm*	4056	"Kristian Kostadinski"	BOS	D,Skt	750000
*031q0*	4057	"Jan Kostalek"	(N/A)	D,Skt	750000
*05u3d*	4058	"Dmitri Kostenko"	MTL	D,Skt	750000
*02pk0*	4059	"Sergei Kostenko"	WSH	G	750000
*051ux*	4060	"Michael Koster"	(N/A)	D,Skt	750000
*03lmz*	4061	"Denis Kostin"	(N/A)	G	750000
*0457h*	4062	"Klim Kostin"	(N/A)	LW,Skt	750000
*003vk*	4063	"Andrei Kostitsyn"	(N/A)	RW,Skt	750000
*003vl*	4064	"Sergei Kostitsyn"	(N/A)	LW,Skt	750000
*0056k*	4065	"Michael Kostka"	(N/A)	D,Skt	750000
*071qi*	4066	"Alex Kostov"	LAK	RW,Skt	750000
*070dg*	4067	"Joshua Kotai"	NYI	G	965000
*06tyt*	4068	"Jesperi Kotajarvi"	(N/A)	D,Skt	750000
*04lc8*	4069	"Jesperi Kotkaniemi"	CAR	C,Skt	4820000
*04f1b*	4070	"Kasper Kotkansalo"	DET	D,Skt	750000
*07693*	4071	"Matvei Kotkov"	BOS	RW,Skt	750000
*04r7d*	4072	"Vladislav Kotkov"	SJS	LW,Skt	750000
*04l3y*	4073	"Brenden Kotyk"	(N/A)	D,Skt	750000
*03l0p*	4074	"Patrick Koudys"	WSH	D,Skt	750000
*03kii*	4075	"Miles Koules"	EDM	C,Skt	750000
*04qzd*	4076	"Demetrios Koumontzis"	CGY	LW,Skt	750000
*04m62*	4077	"Dmitri Koutsomitis"	(N/A)	D,Skt	750000
*04mez*	4078	"Greg Koutsomitis"	(N/A)	RW,Skt	750000
*04f1d*	4079	"Johnathan Kovacevic"	NJD	D,Skt	4000000
*06pu7*	4080	"Rilen Kovacevic"	COL	RW,Skt	750000
*03rfd*	4081	"Robin Kovacs"	(N/A)	RW,Skt	750000
*003eq*	4082	"Ilya Kovalchuk"	(N/A)	LW,Skt	750000
*04r0p*	4083	"Nikolai Kovalenko"	(N/A)	LW,Skt	750000
*02jq1*	4084	"Jakub Kovar"	PHI	G	750000
*03avx*	4085	"Jan Kovar"	(N/A)	C,Skt	750000
*04ycv*	4086	"Justin Kowalkoski"	(N/A)	G	750000
*06puc*	4087	"Carter Kowalyk"	CAR	D,Skt	750000
*03rrm*	4088	"Lukas Kozak"	(N/A)	D,Skt	750000
*05ug8*	4089	"Tyson Kozak"	BUF	C,Skt	825000
*01dy4*	4090	"Andrew Kozek"	(N/A)	LW,Skt	750000
*05r3v*	4091	"Alexei Kozhevnikov"	(N/A)	D,Skt	750000
*04fq1*	4092	"Ivan Kozlov"	(N/A)	LW,Skt	750000
*05rzj*	4093	"Trevin Kozlowski"	MIN	G	750000
*01n7k*	4094	"Brandon Kozun"	COL	RW,Skt	750000
*03p3j*	4095	"Taran Kozun"	(N/A)	G	750000
*004b7*	4096	"Lukas Krajicek"	(N/A)	D,Skt	750000
*04r09*	4097	"Filip Kral"	PIT	D,Skt	750000
*074mk*	4098	"Tomas Kralovic"	TBL	D,Skt	750000
*05yjj*	4099	"Nico Krammer"	(N/A)	LW,Skt	750000
*051xi*	4100	"Jami Krannila"	(N/A)	LW,Skt	750000
*06xxl*	4101	"Loke Krantz"	SEA	RW,Skt	750000
*047gs*	4102	"Alexei Krasikov"	(N/A)	G	750000
*03edm*	4103	"Pavel Kraskovsky"	(N/A)	C,Skt	750000
*024dk*	4104	"Vadim Krasnoslobodtsev"	(N/A)	LW,Skt	750000
*04gep*	4105	"Renars Krastenbergs"	(N/A)	LW,Skt	750000
*06rj0*	4106	"Kalle Kratz"	(N/A)	C,Skt	750000
*06uvg*	4107	"Jayden Kraus"	COL	G	750000
*048xy*	4108	"Adam Krause"	PIT	C,Skt	750000
*03rrp*	4109	"Dennis Kravchenko"	(N/A)	C,Skt	750000
*04ld8*	4110	"Vitali Kravtsov"	(N/A)	RW,Skt	750000
*06kv5*	4111	"Ben Kraws"	(N/A)	G	775000
*072nb*	4112	"Jakub Krbecek"	(N/A)	G	750000
*05u3r*	4113	"Dru Krebs"	(N/A)	D,Skt	750000
*04amd*	4114	"Peyton Krebs"	BUF	C,Skt	1450000
*01f5z*	4115	"Chris Kreider"	ANA	LW,Skt	6500000
*03e5l*	4116	"Daniel Krejci"	(N/A)	D,Skt	750000
*061kr*	4117	"Karel Krepelka"	(N/A)	D,Skt	750000
*003rt*	4118	"Kamil Kreps"	(N/A)	C,Skt	750000
*05xkv*	4119	"Braeden Kressler"	TOR	C,Skt	800556
*076xs*	4120	"Tobias Krestan"	LAK	DEFAULT,Skt	750000
*05yki*	4121	"Emil Kristensen"	(N/A)	D,Skt	750000
*01gjp*	4122	"Danny Kristo"	(N/A)	RW,Skt	750000
*04aj4*	4123	"Kasper Krog"	(N/A)	G	750000
*061jt*	4124	"Bogdan Krokhalyov"	(N/A)	D,Skt	750000
*05oie*	4125	"Maxim Krovyakov"	(N/A)	RW,Skt	750000
*026kt*	4126	"Justin Krueger"	(N/A)	D,Skt	750000
*02ib8*	4127	"Torey Krug"	STL	D,Skt	6500000
*05x1f*	4128	"Ethan Kruger"	EDM	G	750000
*03rxm*	4129	"James Kruger"	(N/A)	G	750000
*01npm*	4130	"Marcus Kruger"	(N/A)	RW,Skt	750000
*0637s*	4131	"Martins Kruklitis"	(N/A)	D,Skt	750000
*01mlv*	4132	"Bjorn Krupp"	(N/A)	D,Skt	750000
*04r00*	4133	"Brandon Kruse"	VGK	LW,Skt	750000
*03kql*	4134	"Alex Krushelnyski"	CHI	LW,Skt	750000
*03d07*	4135	"Yevgeni Krutikov"	(N/A)	LW,Skt	750000
*05o6q*	4136	"Michael Krutil"	(N/A)	D,Skt	750000
*06mpe*	4137	"Andrei Krutov"	CAR	LW,Skt	750000
*04r19*	4138	"Christian Krygier"	(N/A)	D,Skt	750000
*04r1d*	4139	"Cole Krygier"	FLA	D,Skt	750000
*03w5p*	4140	"Chad Krys"	(N/A)	D,Skt	750000
*06awx*	4141	"Luke Krys"	DAL	D,Skt	875000
*031ur*	4142	"Dominik Kubalik"	(N/A)	LW,Skt	750000
*01ujl*	4143	"Tomas Kubalik"	(N/A)	RW,Skt	750000
*04l7v*	4144	"Jeff Kubiak"	(N/A)	C,Skt	750000
*05lum*	4145	"Simon Kubicek"	(N/A)	D,Skt	750000
*04kwo*	4146	"Adam Kubik"	(N/A)	C,Skt	750000
*05xyw*	4147	"Radek Kucerik"	(N/A)	D,Skt	750000
*06xwf*	4148	"Matous Kucharcik"	BUF	C,Skt	750000
*04r1a*	4149	"Jacob Kucharski"	CAR	G	750000
*02b70*	4150	"Nikita Kucherov"	TBL	RW,Skt	9500000
*04auc*	4151	"Vadim Kudako"	(N/A)	D,Skt	750000
*06pom*	4152	"Artyom Kudashov"	NYI	DEFAULT,Skt	750000
*004m4*	4153	"Tomas Kudelka"	(N/A)	D,Skt	750000
*042ya*	4154	"Patrick Kudla"	UTA	D,Skt	750000
*061i9*	4155	"Kirill Kudryavtsev"	VAN	D,Skt	900000
*062qa*	4156	"Daylan Kuefler"	NYI	LW,Skt	750000
*076wz*	4157	"Lincoln Kuehne"	NYI	D,Skt	750000
*0222k*	4158	"Darcy Kuemper"	LAK	G	5250000
*04n1k*	4159	"Ryan Kuffner"	(N/A)	LW,Skt	750000
*01sr6*	4160	"Dmitry Kugryshev"	WSH	RW,Skt	750000
*04obc*	4161	"Karson Kuhlman"	(N/A)	C,Skt	750000
*01zt5*	4162	"Tom Kuhnhackl"	NYI	RW,Skt	750000
*06uvn*	4163	"Jasper Kuhta"	DAL	LW,Skt	750000
*060wq*	4164	"Yegor Kuimov"	(N/A)	LW,Skt	750000
*031ox*	4165	"Ryan Kujawinski"	(N/A)	C,Skt	750000
*03cb7*	4166	"Dean Kukan"	(N/A)	D,Skt	750000
*05ufs*	4167	"Kyle Kukkonen"	(N/A)	RW,Skt	750000
*04qzs*	4168	"Miska Kukkonen"	BUF	D,Skt	750000
*02o78*	4169	"Brett Kulak"	COL	D,Skt	4500000
*06h7f*	4170	"Artem Kulakov"	NYI	DEFAULT,Skt	750000
*04gx0*	4171	"Ivan Kulbakov"	(N/A)	G	750000
*015ov*	4172	"Arturs Kulda"	(N/A)	D,Skt	750000
*03czb*	4173	"Edgars Kulda"	UTA	LW,Skt	750000
*076r5*	4174	"Oleg Kulebyakin"	TBL	LW,Skt	750000
*00qrv*	4175	"Nikolay Kulemin"	(N/A)	LW,Skt	750000
*04xbg*	4176	"Jake Kulevich"	EDM	D,Skt	750000
*060jl*	4177	"Jiri Kulich"	BUF	C,Skt	886667
*01f3l*	4178	"Dmitry Kulikov"	FLA	D,Skt	1152500
*060nf*	4179	"Kasper Kulonummi"	NSH	D,Skt	750000
*06buu*	4180	"Rasmus Kumpulainen"	MIN	C,Skt	977083
*06t3o*	4181	"Michal Kunc"	(N/A)	LW,Skt	861000
*013b6*	4182	"Tomas Kundratek"	(N/A)	D,Skt	750000
*042t1*	4183	"Luke Kunin"	FLA	RW,Skt	775000
*05gb6*	4184	"Trevor Kuntar"	BUF	C,Skt	750000
*03brn*	4185	"Cody Kunyk"	(N/A)	RW,Skt	750000
*05oxp*	4186	"Jackson Kunz"	VAN	LW,Skt	750000
*042vr*	4187	"Janne Kuokkanen"	NJD	C,Skt	750000
*04ldf*	4188	"Rasmus Kupari"	WPG	C,Skt	750000
*05yht*	4189	"Lubomir Kupco"	(N/A)	LW,Skt	750000
*06pu5*	4190	"Kyler Kupka"	WSH	DEFAULT,Skt	750000
*03rjp*	4191	"John Kupsky"	SJS	G	750000
*02g05*	4192	"Sean Kuraly"	BOS	C,Skt	1850000
*04lct*	4193	"Philipp Kurashev"	(N/A)	C,Skt	1200000
*02nph*	4194	"Sam Kurker"	LAK	RW,Skt	750000
*043c5*	4195	"Daniel Kurovsky"	(N/A)	LW,Skt	750000
*05uo5*	4196	"Connor Kurth"	TBL	RW,Skt	907500
*076kl*	4197	"Jayden Kurtz"	ANA	D,Skt	750000
*02zo5*	4198	"John Kurtz"	(N/A)	LW,Skt	750000
*04l1p*	4199	"Luke Kutkevicius"	DET	LW,Skt	750000
*06chi*	4200	"Emil Kuusla"	(N/A)	LW,Skt	750000
*04bw4*	4201	"Andrei Kuzmenko"	PIT	LW,Skt	5000000
*05u5g*	4202	"Dmitri Kuzmin"	(N/A)	D,Skt	842222
*06mj2*	4203	"Grigori Kuzmin"	(N/A)	LW,Skt	750000
*01xfs*	4204	"Evgeny Kuznetsov"	(N/A)	C,Skt	750000
*04339*	4205	"Vladimir Kuznetsov"	(N/A)	RW,Skt	750000
*05kj8*	4206	"Yan Kuznetsov"	CGY	D,Skt	812500
*04f27*	4207	"Petr Kvaca"	(N/A)	G	750000
*04rdu*	4208	"Michal Kvasnica"	(N/A)	LW,Skt	750000
*04fq0*	4209	"David Kvasnicka"	(N/A)	D,Skt	750000
*06uy3*	4210	"Jacob Kvasnicka"	NYI	C,Skt	750000
*020f5*	4211	"David Kveton"	NYR	RW,Skt	750000
*05u3o*	4212	"Oskar Kvist"	(N/A)	LW,Skt	750000
*061ju*	4213	"Ilya Kvochko"	(N/A)	C,Skt	750000
*01fj8*	4214	"Rob Kwiet"	BOS	D,Skt	750000
*06h9b*	4215	"Jari Kykkanen"	CGY	G	750000
*03jvq*	4216	"Oliver Kylington"	(N/A)	D,Skt	750000
*060xj*	4217	"Christian Kyrou"	OTT	D,Skt	850000
*042vl*	4218	"Jordan Kyrou"	WSH	RW,Skt	8125000
*01dop*	4219	"Milan Kytnar"	(N/A)	C,Skt	750000
*04rhf*	4220	"Joel LEsperance"	DET	RW,Skt	750000
*058vh*	4221	"Zachary LHeureux"	COL	LW,Skt	750000
*070fw*	4222	"Malik LItalien"	(N/A)	D,Skt	750000
*060v3*	4223	"Michael La Starza"	(N/A)	LW,Skt	750000
*051m4*	4224	"Jackson LaCombe"	ANA	D,Skt	9000000
*004kp*	4225	"Dan LaCosta"	(N/A)	G	750000
*0598m*	4226	"Connor LaCouvee"	MTL	G	750000
*02ob7*	4227	"Paul LaDue"	(N/A)	D,Skt	750000
*015qq*	4228	"Antoine LaFleur"	NYR	G	750000
*03av8*	4229	"Jean-Paul LaFontaine"	(N/A)	LW,Skt	750000
*06kwt*	4230	"Chase LaPinta"	(N/A)	RW,Skt	750000
*02yeg*	4231	"Derrick LaPoint"	(N/A)	D,Skt	750000
*03d0u*	4232	"Nolan LaPorte"	(N/A)	RW,Skt	750000
*003ev*	4233	"Jordan LaVallee"	(N/A)	LW,Skt	750000
*060xp*	4234	"Elmeri Laakso"	(N/A)	D,Skt	750000
*004n3*	4235	"Teemu Laakso"	(N/A)	D,Skt	750000
*04f1n*	4236	"Oskari Laaksonen"	(N/A)	D,Skt	750000
*06cg8*	4237	"Noah Laaouan"	BUF	D,Skt	750000
*076jg*	4238	"Max Laatikainen"	PHI	D,Skt	750000
*05ugv*	4239	"Daniel Laatsch"	PIT	D,Skt	897500
*04f2b*	4240	"Roope Laavainen"	CHI	D,Skt	750000
*062k9*	4241	"Noah Laba"	NYR	C,Skt	907500
*03edt*	4242	"Kevin Labanc"	(N/A)	RW,Skt	750000
*02fzu*	4243	"Joe Labate"	VAN	C,Skt	750000
*031pt*	4244	"Dylan Labbe"	(N/A)	D,Skt	750000
*003zg*	4245	"Olivier Labelle"	(N/A)	RW,Skt	750000
*05r1k*	4246	"Vincent Labelle"	(N/A)	C,Skt	750000
*06tb4*	4247	"Noah Laberge"	BUF	D,Skt	750000
*042vm*	4248	"Pascal Laberge"	PHI	C,Skt	750000
*03wm8*	4249	"Samuel Laberge"	SJS	LW,Skt	750000
*06uad*	4250	"Maddox Labre"	TBL	D,Skt	750000
