"*01ujl*","4042","Tomas Kubalik","","F","750000"
"*04l7v*","4043","Jeff Kubiak","","F","750000"
"*05lum*","4044","Simon Kubicek","","D","750000"
"*04kwo*","4045","Adam Kubik","","F","750000"
"*05xyw*","4046","Radek Kucerik","","D","750000"
"*06xwf*","4047","Matous Kucharcik","BUF","F","750000"
"*04r1a*","4048","Jacob Kucharski","CAR","G","750000"
"*02b70*","4049","Nikita Kucherov","TBL","F","9500000"
"*04auc*","4050","Vadim Kudako","","D","750000"
"*004m4*","4051","Tomas Kudelka","","D","750000"
"*042ya*","4052","Patrick Kudla","UTA","D","750000"
"*061i9*","4053","Kirill Kudryavtsev","VAN","D","900000"
"*062qa*","4054","Daylan Kuefler","NYI","F","750000"
"*076wz*","4055","Lincoln Kuehne","NYI","D","750000"
"*0222k*","4056","Darcy Kuemper","LAK","G","5250000"
"*04n1k*","4057","Ryan Kuffner","","F","750000"
"*01sr6*","4058","Dmitry Kugryshev","WSH","F","750000"
"*04obc*","4059","Karson Kuhlman","","F","750000"
"*01zt5*","4060","Tom Kuhnhackl","NYI","F","750000"
"*06uvn*","4061","Jasper Kuhta","DAL","F","750000"
"*060wq*","4062","Yegor Kuimov","","F","750000"
"*031ox*","4063","Ryan Kujawinski","","F","750000"
"*03cb7*","4064","Dean Kukan","","D","750000"
"*05ufs*","4065","Kyle Kukkonen","","F","750000"
"*04qzs*","4066","Miska Kukkonen","BUF","D","750000"
"*02o78*","4067","Brett Kulak","COL","D","4500000"
"*04gx0*","4068","Ivan Kulbakov","","G","750000"
"*015ov*","4069","Arturs Kulda","","D","750000"
"*03czb*","4070","Edgars Kulda","UTA","F","750000"
"*076r5*","4071","Oleg Kulebyakin","TBL","F","750000"
"*00qrv*","4072","Nikolay Kulemin","","F","750000"
"*04xbg*","4073","Jake Kulevich","EDM","D","750000"
"*060jl*","4074","Jiri Kulich","BUF","F","886667"
"*01f3l*","4075","Dmitry Kulikov","FLA","D","1152500"
"*060nf*","4076","Kasper Kulonummi","NSH","D","750000"
"*06buu*","4077","Rasmus Kumpulainen","MIN","F","977083"
"*06t3o*","4078","Michal Kunc","","F","861000"
"*013b6*","4079","Tomas Kundratek","","D","750000"
"*042t1*","4080","Luke Kunin","FLA","F","775000"
"*05gb6*","4081","Trevor Kuntar","BUF","F","750000"
"*03brn*","4082","Cody Kunyk","","F","750000"
"*05oxp*","4083","Jackson Kunz","VAN","F","750000"
"*042vr*","4084","Janne Kuokkanen","NJD","F","750000"
"*04ldf*","4085","Rasmus Kupari","WPG","F","750000"
"*05yht*","4086","Lubomir Kupco","","F","750000"
"*03rjp*","4087","John Kupsky","SJS","G","750000"
"*02g05*","4088","Sean Kuraly","BOS","F","1850000"
"*04lct*","4089","Philipp Kurashev","","F","1200000"
"*02nph*","4090","Sam Kurker","LAK","F","750000"
"*043c5*","4091","Daniel Kurovsky","","F","750000"
"*05uo5*","4092","Connor Kurth","TBL","F","907500"
"*076kl*","4093","Jayden Kurtz","ANA","D","750000"
"*02zo5*","4094","John Kurtz","","F","750000"
"*04l1p*","4095","Luke Kutkevicius","DET","F","750000"
"*06chi*","4096","Emil Kuusla","","F","750000"
"*04bw4*","4097","Andrei Kuzmenko","PIT","F","5000000"
"*05u5g*","4098","Dmitri Kuzmin","","D","842222"
"*06mj2*","4099","Grigori Kuzmin","","F","750000"
"*01xfs*","4100","Evgeny Kuznetsov","","F","750000"
"*04339*","4101","Vladimir Kuznetsov","","F","750000"
"*05kj8*","4102","Yan Kuznetsov","CGY","D","812500"
"*04f27*","4103","Petr Kvaca","","G","750000"
"*04rdu*","4104","Michal Kvasnica","","F","750000"
"*04fq0*","4105","David Kvasnicka","","D","750000"
"*06uy3*","4106","Jacob Kvasnicka","NYI","F","750000"
"*020f5*","4107","David Kveton","NYR","F","750000"
"*05u3o*","4108","Oskar Kvist","","F","750000"
"*061ju*","4109","Ilya Kvochko","","F","750000"
"*01fj8*","4110","Rob Kwiet","BOS","D","750000"
"*06h9b*","4111","Jari Kykkanen","CGY","G","750000"
"*03jvq*","4112","Oliver Kylington","","D","750000"
"*060xj*","4113","Christian Kyrou","OTT","D","850000"
"*042vl*","4114","Jordan Kyrou","WSH","F","8125000"
"*01dop*","4115","Milan Kytnar","","F","750000"
"*060v3*","4119","Michael La Starza","","F","750000"
"*060xp*","4130","Elmeri Laakso","","D","750000"
"*004n3*","4131","Teemu Laakso","","D","750000"
"*04f1n*","4132","Oskari Laaksonen","","D","750000"
"*06cg8*","4133","Noah Laaouan","BUF","D","750000"
"*076jg*","4134","Max Laatikainen","PHI","D","750000"
"*05ugv*","4135","Daniel Laatsch","PIT","D","897500"
"*04f2b*","4136","Roope Laavainen","CHI","D","750000"
"*062k9*","4137","Noah Laba","NYR","F","907500"
"*03edt*","4138","Kevin Labanc","","F","750000"
"*02fzu*","4139","Joe Labate","VAN","F","750000"
"*031pt*","4140","Dylan Labbe","","D","750000"
"*003zg*","4141","Olivier Labelle","","F","750000"
"*05r1k*","4142","Vincent Labelle","","F","750000"
"*06tb4*","4143","Noah Laberge","BUF","D","750000"
"*042vm*","4144","Pascal Laberge","PHI","F","750000"
"*03wm8*","4145","Samuel Laberge","SJS","F","750000"
"*06uad*","4146","Maddox Labre","TBL","D","750000"
"*024dh*","4147","Dave Labrecque","PHI","F","750000"
"*01mw2*","4148","Hubert Labrie","","D","750000"
"*004b8*","4149","Pierre-Cedric Labrie","","F","750000"
"*004kn*","4150","Loic Lacasse","","G","750000"
"*072ya*","4151","William Lacelle","","G","750000"
"*06lo8*","4152","Felix Lacerte","","F","750000"
"*05ug5*","4153","Shane Lachance","NJD","F","1183750"
"*04m2o*","4154","Jakub Lacka","","F","750000"
"*051m4*","4120","Jackson LaCombe","ANA","D","9000000"
"*004kp*","4121","Dan LaCosta","","G","750000"
"*0598m*","4122","Connor LaCouvee","MTL","G","750000"
"*065gz*","4155","Cedric Lacroix","DET","F","750000"
"*02g1r*","4156","Simon Lacroix","NYI","D","750000"
"*042yl*","4157","Tanner Laczynski","VGK","F","750000"
"*02ob7*","4123","Paul LaDue","","D","750000"
"*05ltt*","4158","Alex Laferriere","LAK","F","4100000"
"*04r0n*","4159","Mathias Laferriere","PIT","F","750000"
"*03eca*","4160","Sam Lafferty","FLA","F","750000"
"*015qq*","4124","Antoine LaFleur","NYR","G","750000"
"*03yf8*","4161","Jack Lafontaine","SEA","G","750000"
"*03av8*","4125","Jean-Paul LaFontaine","","F","750000"
"*05y3i*","4162","Felix Lafrance","","F","750000"
"*04amg*","4163","Alexis Lafreniere","NYR","F","7450000"
"*06sqr*","4164","Tommy Lafreniere","EDM","F","750000"
"*06mqe*","4165","Ludvig Lafton","UTA","D","750000"
"*01uol*","4166","Jacob Lagace","","F","750000"
"*02oxu*","4167","Maxime Lagace","","G","750000"
"*02yqp*","4168","Antoine Laganiere","","F","750000"
"*076kr*","4169","Jonas Lagerberg Hoen","OTT","F","750000"
"*06a5e*","4170","Lucas Lagerberg Hoen","","D","750000"
"*03ebs*","4171","William Lagesson","DET","D","750000"
"*06mr5*","4172","Matt Lahey","TOR","D","750000"
"*04xdz*","4173","Severi Lahtinen","","F","750000"
"*004ci*","4174","Brooks Laich","","F","750000"
"*02z0j*","4175","Kellan Lain","","F","750000"
"*03mn5*","4176","Patrik Laine","MTL","F","8700000"
"*06mhb*","4177","Hunter Laing","CGY","F","750000"
"*0646j*","4178","Brandon Lajoie","","F","750000"
"*072pw*","4179","Jett Lajoie","","F","750000"
"*05u0p*","4180","Marc Lajoie","","D","750000"
"*042xm*","4181","Max Lajoie","SEA","D","750000"
"*01ugy*","4182","Jani Lajunen","","F","750000"
"*040b4*","4183","Dominik Lakatos","NYR","F","750000"
"*06snd*","4184","Lynden Lakovic","WSH","F","1099167"
"*02o7c*","4185","Christophe Lalancette","","F","750000"
"*004ml*","4186","Kevin Lalande","","G","750000"
"*02h88*","4187","Joey Laleggia","","D","750000"
"*00438*","4188","David Laliberte","","F","750000"
"*04wwl*","4189","Bradley Lalonde","","D","750000"
"*060y5*","4190","Nolan Lalonde","CBJ","G","860556"
"*04xc3*","4191","Owen Lalonde","","D","750000"
"*015oy*","4192","Shawn Lalonde","","D","750000"
"*070gx*","4193","Tanner Lam","","F","750000"
"*030x4*","4194","Maxim Lamarche","MTL","D","750000"
"*02j1j*","4195","Brady Lamb","CGY","D","750000"
"*05tpt*","4196","Brody Lamb","NYR","F","980000"
"*0570x*","4197","Brad Lambert","WPG","F","1136667"
"*065jm*","4198","Jimmy Lambert","NYI","F","750000"
"*05gcv*","4199","Carson Lambos","MIN","D","934167"
"*003ny*","4200","John Lammers","","F","750000"
"*03eba*","4201","Juho Lammikko","","F","800000"
"*01gka*","4202","Jean-Philippe Lamoureux","CGY","G","750000"
"*05ymn*","4203","Maveric Lamoureux","UTA","D","886667"
"*06808*","4204","Jani Lampinen","","G","750000"
"*0597o*","4205","Lester Lancaster","","D","750000"
"*06c5p*","4206","Axel Landen","SJS","D","750000"
"*01f6l*","4207","Anton Lander","","F","750000"
"*0243e*","4208","Gabriel Landeskog","COL","F","7000000"
"*023bp*","4209","Charles Landry","","D","750000"
"*004mf*","4210","Jon Landry","","D","750000"
"*0340l*","4211","Jon Landry","","D","750000"
"*05ufh*","4212","Manix Landry","","F","750000"
"*06uka*","4213","Aidan Lane","CGY","F","750000"
"*03d0s*","4214","Matt Lane","","F","750000"
"*01zvc*","4215","Phil Lane","","F","750000"
"*03edp*","4216","Chase Lang","","F","750000"
"*04yas*","4217","Tristin Langan","SJS","F","750000"
"*038tn*","4218","Maxime Langelier-Parent","TBL","F","750000"
"*05oxv*","4219","Mason Langenbrunner","BOS","D","750000"
"*06tag*","4220","Mathis Langevin","COL","G","750000"
"*02odk*","4221","Marek Langhamer","","G","750000"
"*03kny*","4222","Chris Langkow","","F","750000"
"*060nn*","4223","Jeremy Langlois","UTA","D","750000"
"*06ye1*","4224","Rocky Langvardt","","D","750000"
"*038st*","4225","Cam Lanigan","DET","G","750000"
"*04ai3*","4226","Kevin Lankinen","VAN","G","4500000"
"*0760s*","4227","Zach Lansard","CAR","F","750000"
"*06tyv*","4228","Matthew Lansing","VAN","F","750000"
"*050mo*","4229","Robert Lantosi","","F","750000"
"*05u61*","4230","Francesco Lapenna","","G","750000"
"*04ymu*","4231","Hendrix Lapierre","PIT","F","850000"
"*003vp*","4232","Maxim Lapierre","","F","750000"
"*06kwt*","4126","Chase LaPinta","","F","750000"
"*031oj*","4233","Yan Pavel Laplante","","F","750000"
"*02yeg*","4127","Derrick LaPoint","","D","750000"
"*05rad*","4234","Philippe Lapointe","","F","750000"
"*03d0u*","4128","Nolan LaPorte","","F","750000"
"*03ykh*","4235","Nick Lappin","","F","750000"
"*06axb*","4236","Nick Lardis","CHI","F","978333"
"*06aqn*","4237","Igor Larionov","","F","750000"
"*04n1o*","4238","Colin Larkin","","F","750000"
"*03duf*","4239","Dylan Larkin","DET","F","8700000"
"*03roc*","4240","Ryan Larkin","","G","750000"
"*0243y*","4241","Thomas Larkin","","D","750000"
"*003ru*","4242","Drew Larman","","F","750000"
"*049ld*","4243","Emil Larmi","","G","750000"
"*0598c*","4244","Sasha Larocque","","D","750000"
"*05uf2*","4245","Gannon Laroque","MTL","D","894167"
"*0725a*","4246","Justin Larose","","F","750000"
"*05o5z*","4247","Nathan Larose","","D","750000"
"*02z9a*","4248","Zac Larraza","UTA","F","750000"
"*05uw5*","4249","Kasper Larsen","","D","750000"
"*01cxf*","4250","Philip Larsen","","D","750000"
"*06hrj*","4251","Joey Larson","NYI","F","823750"
"*038k4*","4252","Justin Larson","","F","750000"
"*020f4*","4253","Adam Larsson","SEA","D","5250000"
"*015sm*","4254","Daniel Larsson","","G","750000"
"*04n1b*","4255","Emil Larsson","","F","750000"
"*042yj*","4256","Filip Larsson","","G","775000"
"*02o7d*","4257","Fredrik Larsson","PHI","D","750000"
"*03rai*","4258","Jacob Larsson","OTT","D","750000"
"*01zsz*","4259","Johan Larsson","","F","750000"
"*0598o*","4260","Ludvig Larsson","NJD","F","750000"
"*06ahy*","4261","Rasmus Larsson","NYR","D","750000"
"*076qc*","4262","Jan Larys","","G","750000"
"*02jpc*","4263","Ryan Lasch","","F","750000"
"*015y6*","4264","Brian Lashoff","DET","D","750000"
"*003fz*","4265","Matt Lashoff","","D","750000"
"*06kv7*","4266","Cody Laskosky","","F","750000"
"*05ykg*","4267","Matias Lassen","","D","750000"
"*061a3*","4268","Jere Lassila","","F","750000"
"*03nq4*","4269","Joel Lassinantti","","G","750000"
"*004lh*","4270","Olivier Latendresse","","F","750000"
"*05uf8*","4271","Carson Latimer","","F","750000"
"*05rky*","4272","Simon Latkoczy","","G","750000"
"*06hrh*","4273","Tanner Latsch","","F","750000"
"*01mzg*","4274","Michael Latta","","F","750000"
"*03kin*","4275","Nickolas Latta","NYR","F","750000"
"*04fpp*","4276","Otto Latvala","","D","750000"
"*061ml*","4277","Reese Laubach","SJS","F","750000"
"*02non*","4278","Scott Laughton","LAK","F","750000"
"*04ld4*","4279","Jakub Lauko","","F","750000"
"*02z9b*","4280","Markus Lauridsen","","D","750000"
"*025z8*","4281","Oliver Lauridsen","","D","750000"
"*03afd*","4282","Eetu Laurikainen","","G","750000"
"*06rqk*","4283","Sam Laurila","NYI","D","750000"
"*03pim*","4284","Jeremy Lauzon","VGK","D","4000000"
"*04a7k*","4285","Ethan Lavallee","","D","750000"
"*003ev*","4129","Jordan LaVallee","","F","750000"
"*03ee2*","4286","Hayden Lavigne","","G","750000"
"*06q35*","4287","Mael Lavigne","CGY","F","750000"
"*065gu*","4288","Simon Lavigne","","D","750000"
"*026kq*","4289","Joe Lavin","CBJ","D","750000"
"*067zx*","4290","Martins Lavins","","F","750000"
"*04sy0*","4291","Raphael Lavoie","VGK","F","850000"
"*06mgy*","4292","Tomas Lavoie","UTA","D","750000"
"*062li*","4293","Zakary Lavoie","","F","750000"
"*004jz*","4294","Chris Lawrence","","F","750000"
"*05og9*","4295","Josh Lawrence","","F","750000"
"*05xcx*","4296","Kaleb Lawrence","LAK","F","877500"
"*06r63*","4297","Tynan Lawrence","STL","F","750000"
"*05gc0*","4298","Donte Lawson","","F","750000"
"*01sr7*","4299","Kyle Lawson","","D","750000"
"*01hw3*","4300","Nathan Lawson","","G","750000"
"*076y2*","4301","Bode Laylin","CGY","D","750000"
"*02wy2*","4302","Curtis Lazar","EDM","F","775000"
"*03yf6*","4303","Maxim Lazarev","","F","750000"
"*05r2k*","4304","Daniil Lazutin","","F","750000"
"*01zqy*","4311","Joey Leach","","D","750000"
"*06gyg*","4312","Joe Leahy","CBJ","D","750000"
"*06xwq*","4313","Jakob Leander","CGY","D","750000"
"*04xob*","4314","Brett Leason","SJS","F","775000"
"*04all*","4315","Daniel Leavens","","F","750000"
"*061sy*","4316","Patrick Leaver","","G","750000"
"*05ymw*","4317","Daniel Lebedeff","","G","750000"
"*031sg*","4318","Chris Leblanc","OTT","F","750000"
"*02ycb*","4305","Drew LeBlanc","","F","750000"
"*06qw7*","4306","Jacob LeBlanc","","D","750000"
"*029ja*","4319","Jean-Francois Leblanc","","F","750000"
"*01f5y*","4320","Louis Leblanc","","F","750000"
"*03eeh*","4321","Olivier Leblanc","","D","750000"
"*02fsu*","4307","Peter LeBlanc","","F","750000"
"*04l7m*","4308","Stefan LeBlanc","VAN","D","750000"
"*076xv*","4322","Teddy Lechner","COL","D","750000"
"*04zj1*","4309","Cy LeClerc","","F","750000"
"*071t4*","4323","Nathan Lecompte","","F","750000"
"*060wu*","4324","Charlie Leddy","NJD","D","750000"
"*01etq*","4325","Nick Leddy","SJS","D","4000000"
"*03wla*","4326","Jerome Leduc","","D","750000"
"*02o77*","4327","Loic Leduc","","D","750000"
"*04m66*","4328","Jacob Ledyard","","D","750000"
"*04m65*","4329","Ryall Ledyard","","F","750000"
"*04m67*","4330","Taggart Ledyard","","D","750000"
"*02440*","4331","Anders Lee","UTA","F","5400000"
"*051vv*","4332","Andre Lee","LAK","F","812500"
"*0041u*","4333","Brian Lee","","D","750000"
"*04xtf*","4334","Cameron Lee","PIT","D","750000"
"*051x0*","4335","Jake Lee","CGY","D","750000"
"*02ye5*","4336","John Lee","FLA","D","750000"
"*01gji*","4337","Mike Lee","","G","750000"
"*05gb9*","4338","Mike Lee","","D","750000"
"*06sqm*","4339","Ryker Lee","NSH","F","750000"
"*04cw7*","4340","Dawson Leedahl","","F","750000"
"*06jhg*","4341","Ryerson Leenders","BUF","G","750000"
"*043cq*","4342","Jesse Lees","","D","750000"
"*072u9*","4343","Liam Lefebvre","LAK","F","750000"
"*03l0x*","4344","Martin Lefebvre","","D","750000"
"*01mew*","4345","Philippe Lefebvre","","F","750000"
"*04zoz*","4346","Nathan Legare","NJD","F","750000"
"*05u64*","4347","Charles-Alexis Legault","CAR","D","950000"
"*005h3*","4348","Stefan Legein","","F","750000"
"*02418*","4349","David Leggio","","G","750000"
"*051uj*","4310","Jacob LeGuerrier","MTL","D","750000"
"*02ybk*","4350","Artturi Lehkonen","COL","F","4500000"
"*004o5*","4351","Scott Lehman","","D","750000"
"*01n7u*","4352","Jori Lehtera","","F","750000"
"*0733d*","4353","Lassi Lehti","","G","750000"
"*04fpt*","4354","Lassi Lehtinen","","G","750000"
"*01mjh*","4355","Joonas Lehtivuori","","D","750000"
"*003ew*","4356","Kari Lehtonen","","G","750000"
"*004kf*","4357","Mikko Lehtonen","","F","750000"
"*03etb*","4358","Mikko Lehtonen","CBJ","D","750000"
"*06jh9*","4359","Sisu-Petteri Lehtonen","","D","750000"
"*038k5*","4360","Boston Leier","","F","750000"
"*02o7j*","4361","Taylor Leier","","F","750000"
"*05ylu*","4362","Topias Leinonen","BUF","G","750000"
"*02nqd*","4363","Brendan Leipsic","","F","750000"
"*0315k*","4364","Matt Leitner","","F","750000"
"*04f89*","4365","Nick Leivermann","WSH","D","750000"
"*02fmk*","4366","Josh Leivo","STL","F","750000"
"*04aau*","4367","Stefanos Lekkas","","G","750000"
"*05xcm*","4368","Jonathan Lekkerimaki","VAN","F","1393333"
"*05ufb*","4369","Joaquim Lemay","WSH","D","750000"
"*03wkv*","4370","Justin Lemcke","DET","D","750000"
"*03e1p*","4371","Brendan Lemieux","CAR","F","750000"
"*003vr*","4372","Francis Lemieux","","F","750000"
"*076r8*","4373","Jean-Cristoph Lemieux","","F","750000"
"*065b3*","4374","Jonathan Lemieux","VAN","G","750000"
"*076x0*","4375","Kayden Lemire","MIN","F","750000"
"*004n0*","4376","Nikolai Lemtyugov","STL","F","750000"
"*05yk3*","4377","Radan Lenc","","F","750000"
"*076wo*","4378","Elliot Lennon","OTT","G","750000"
"*05r2h*","4379","Tristan Lennox","","G","925000"
"*05j9l*","4380","Theodor Lennstrom","EDM","D","750000"
"*04r0y*","4381","John Leonard","DET","F","850000"
"*0644f*","4382","Ryan Leonard","WSH","F","2208333"
"*03ko2*","4383","Guillaume Lepine","","D","750000"
"*004ck*","4384","Sami Lepisto","","D","750000"
"*02fpx*","4385","Alex Lepkowski","BUF","D","750000"
"*06ida*","4386","Atro Leppanen","EDM","D","850000"
"*06r66*","4387","Onni Leppanen","","F","750000"
"*04xan*","4388","Jackson Leppard","TBL","F","750000"
"*04m9a*","4389","Carl-Johan Lerby","CGY","D","750000"
"*0057a*","4390","Bryan Lerg","","F","750000"
"*01gkd*","4391","Jeff Lerg","","G","750000"
"*03ebf*","4392","Brett Lernout","","D","750000"
"*03kio*","4393","Paxton Leroux","NYR","F","750000"
"*04f16*","4394","Jake Leschyshyn","BUF","F","775000"
"*032gs*","4395","Vyacheslav Leshchenko","","F","750000"
"*04xe0*","4396","Otto Leskinen","MTL","D","750000"
"*04n0c*","4397","Ville Leskinen","","F","750000"
"*06mra*","4398","Stevie Leskovar","MIN","D","910000"
"*06ba9*","4399","Mazden Leslie","VGK","D","750000"
"*031sw*","4400","Zach Leslie","OTT","D","750000"
"*04rhf*","4116","Joel L'Esperance","DET","F","750000"
"*02b6y*","4401","Lucas Lessio","","F","750000"
"*0045j*","4402","Kris Letang","PIT","D","6100000"
"*004ou*","4403","Mark Letestu","","F","750000"
"*05grz*","4404","John Lethemon","","G","750000"
"*06mb4*","4405","Dean Letourneau","BOS","F","750000"
"*04bdc*","4406","Vinni Lettieri","TOR","F","750000"
"*03eay*","4407","Maxim Letunov","","F","750000"
"*04rqq*","4408","Hugo Leufvenius","","F","750000"
"*061l4*","4409","Pavel Leuka","","F","750000"
"*076wu*","4410","Adam Levac","DET","F","750000"
"*003di*","4411","Jean-Philippe Levasseur","","G","750000"
"*016g8*","4412","Daultan Leveille","OTT","F","750000"
"*03rw2*","4413","Loik Leveille","","D","750000"
"*01zr3*","4414","Austin Levi","","D","750000"
"*05mwh*","4415","Devon Levi","EDM","G","812500"
"*04amb*","4416","David Levin","UTA","F","750000"
"*0385v*","4417","Eric Levine","","G","750000"
"*06axf*","4418","Connor Levis","WPG","F","750000"
"*06axy*","4419","Artyom Levshunov","CHI","D","4225000"
"*05ygf*","4420","Anton Levtchi","","F","750000"
"*06uvc*","4421","David Lewandowski","EDM","F","750000"
"*04mur*","4422","Mitchell Lewandowski","","F","750000"
"*031v4*","4423","Tyler Lewington","BOS","D","750000"
"*004ln*","4424","Grant Lewis","","D","750000"
"*003t9*","4425","Trevor Lewis","","F","750000"
"*04ffs*","4426","Ty Lewis","COL","F","750000"
"*058vh*","4117","Zachary L'Heureux","COL","F","750000"
"*0385r*","4427","Mike Liambas","","F","750000"
"*031v5*","4428","Miles Liberati","VAN","D","750000"
"*0040q*","4429","David Liffiton","","D","750000"
"*04xln*","4430","Yaroslav Likhachyov","","F","750000"
"*04yrt*","4431","Jakob Lilja","","F","750000"
"*03yg6*","4432","Timothy Liljegren","WSH","D","3250000"
"*05uf7*","4433","Emil Lilleberg","TBL","D","825000"
"*03yqd*","4434","Thomas Lillie","","G","750000"
"*06sn3*","4435","Kurban Limatov","CAR","D","750000"
"*04iwc*","4436","Alex Limoges","WSH","F","750000"
"*065gx*","4437","Marcus Limpar-Lantz","","F","750000"
"*070fm*","4438","Ryan Lin","SJS","D","750000"
"*06axu*","4439","Kalan Lind","NSH","F","750000"
"*04ap9*","4440","Kole Lind","DAL","F","775000"
"*01uo8*","4441","Anders Lindback","","G","750000"
"*051jt*","4442","Filip Lindberg","","G","750000"
"*01zqr*","4443","Oscar Lindberg","","F","750000"
"*031po*","4444","Tobias Lindberg","","F","750000"
"*06rod*","4445","Valter Lindberg","","F","750000"
"*03ecw*","4446","Oskar Lindblom","","F","750000"
"*02ob2*","4447","Petteri Lindbohm","","D","750000"
"*05tpb*","4448","Carl Lindbom","VGK","G","900000"
"*04qxz*","4449","Olof Lindbom","","G","750000"
"*02npz*","4450","Esa Lindell","DAL","D","5250000"
"*05oye*","4451","Jeremias Lindewall","","F","750000"
"*03xme*","4452","Charlie Lindgren","WSH","G","3000000"
"*03rg4*","4453","Jesper Lindgren","","D","750000"
"*05yn0*","4454","Mats Lindgren","","D","750000"
"*003o1*","4455","Perttu Lindgren","","F","750000"
"*042vu*","4456","Ryan Lindgren","SEA","D","4500000"
"*049kr*","4457","Ryley Lindgren","","F","750000"
"*06sqe*","4458","Zeb Lindgren","NYR","D","750000"
"*03ed2*","4459","Anton Lindholm","CHI","D","750000"
"*02wy3*","4460","Elias Lindholm","BOS","F","7750000"
"*02nof*","4461","Hampus Lindholm","BOS","D","6500000"
"*04dx2*","4462","Par Lindholm","","F","750000"
"*051ur*","4463","Owen Lindmark","FLA","F","750000"
"*03edv*","4464","Jaden Lindo","","F","750000"
"*04lk9*","4465","Michael Lindqvist","","F","750000"
"*05r2z*","4466","Theo Lindstein","STL","D","940833"
"*04qzm*","4467","Linus Lindstrand Cronholm","","D","750000"
"*06ig3*","4468","Cayden Lindstrom","CBJ","F","750000"
"*04f0q*","4469","Gustav Lindstrom","MTL","D","750000"
"*003mo*","4470","Joakim Lindstrom","","F","750000"
"*042wq*","4471","Linus Lindstrom","CGY","F","750000"
"*01mzo*","4472","Mattias Lindstrom","","F","750000"
"*03eb5*","4473","Alex Lintuniemi","","D","750000"
"*04f1f*","4474","Alexei Lipanov","TBL","F","750000"
"*06bad*","4475","Jaden Lipinski","CGY","F","750000"
"*05ugy*","4476","Sam Lipkin","UTA","F","876667"
"*02x98*","4477","JC Lipon","","F","750000"
"*03aof*","4478","Roberts Lipsbergs","","F","750000"
"*0044b*","4479","Enver Lisin","","F","750000"
"*050mq*","4480","Adam Liska","","F","750000"
"*0765k*","4481","Brek Liske","PHI","D","750000"
"*060wv*","4482","Brandon Lisowsky","TOR","F","750000"
"*074im*","4483","Jack Lisson","","G","750000"
"*02h1v*","4484","Liam Liston","","G","750000"
"*06uwl*","4485","Matus Lisy","","D","750000"
"*070fw*","4118","Malik L'Italien","","D","750000"
"*038ie*","4486","Broc Little","CBJ","F","750000"
"*003ex*","4487","Bryan Little","","F","750000"
"*03knj*","4488","Mike Little","","D","750000"
"*06c8z*","4489","Lucas Littlejohn","","D","750000"
"*062sl*","4490","Cade Littler","CGY","F","750000"
"*05u63*","4491","Eetu Liukas","","F","925000"
"*060wm*","4492","Jake Livanavage","PIT","D","1100000"
"*01gk2*","4493","James Livingston","","F","750000"
"*05ybp*","4494","Jake Livingstone","CGY","D","850000"
"*065fv*","4495","Mark Liwiski","","F","750000"
"*04zat*","4496","Blake Lizotte","PIT","F","2250000"
"*059eb*","4497","Jon Lizotte","PIT","D","750000"
"*05luo*","4498","Alexander Ljungkrantz","","F","750000"
"*05ltk*","4499","Daniel Ljungman","","F","750000"
"*03knq*","4500","Darby Llewellyn","","F","750000"
"*0598g*","4504","Will Lochead","FLA","D","750000"
"*003vs*","4505","Corey Locke","STL","F","750000"
"*030vm*","4506","Eric Locke","BUF","F","750000"
"*05u4j*","4507","Connor Lockhart","","F","750000"
"*02h1t*","4508","Luke Lockhart","","F","750000"
"*042w3*","4509","William Lockwood","FLA","F","750000"
"*062sh*","4510","Dans Locmelis","BOS","F","910000"
"*05o67*","4511","Derek Lodermeier","","F","750000"
"*031p5*","4512","Jimmy Lodge","","F","750000"
"*051tz*","4513","Viktor Lodin","","F","750000"
"*04apc*","4514","Ivan Lodnia","SJS","F","750000"
"*03yek*","4515","Romain Loeffel","","D","750000"
"*048vp*","4516","Jermaine Loewen","VAN","F","750000"
"*03d25*","4517","Sam Lofquist","STL","D","750000"
"*0597t*","4518","Troy Loggins","","F","750000"
"*04r17*","4519","Luke Loheit","","F","750000"
"*0430t*","4520","Ryan Lohin","NYR","F","750000"
"*05oxk*","4521","Mason Lohrei","BOS","D","3200000"
"*05yjk*","4522","Stefan Loibl","","F","750000"
"*03pd3*","4523","Alexis Loiseau","OTT","F","750000"
"*003rv*","4524","Martin Lojek","","D","750000"
"*013it*","4525","Andrei Loktionov","","F","750000"
"*061a0*","4526","Amadeus Lombardi","NJD","F","926667"
"*06tmk*","4527","Jimmy Lombardi","LAK","F","956667"
"*03wnw*","4528","Ryan Lomberg","CBJ","F","750000"
"*03squ*","4529","Tanner Lomsnes","","F","750000"
"*03sa5*","4530","Ty Loney","","F","750000"
"*01fx0*","4531","Colin Long","","F","750000"
"*02frc*","4532","Nathan Longpre","","F","750000"
"*074mc*","4533","Linus Loob Trygg","","F","750000"
"*05o6n*","4534","Leo Loof","STL","D","925000"
"*06lo2*","4535","Kyle Looft","DAL","D","750000"
"*03rfv*","4536","Jens Looke","","F","750000"
"*02oe6*","4537","Viktor Loov","","D","750000"
"*05rjk*","4538","Josh Lopina","FLA","F","750000"
"*051w7*","4539","Kalle Loponen","TOR","D","750000"
"*06mqs*","4540","Markus Loponen","WPG","F","750000"
"*01cen*","4541","Joe Loprieno","","D","750000"
"*06sfx*","4542","Jeremy Loranger","CBJ","F","750000"
